ticket,open_time,close_time,symbol,profit
49,2024-01-05 09:00:00,2024-01-05 10:00:00,EURUSD,122.87
50,2024-01-05 11:00:00,2024-01-05 12:00:00,EURUSD,108.88
51,2024-01-05 13:00:00,2024-01-05 14:00:00,EURUSD,-111.70
52,2024-01-05 15:00:00,2024-01-05 16:00:00,EURUSD,-114.80
53,2024-01-05 17:00:00,2024-01-05 18:00:00,EURUSD,102.81
54,2024-01-05 19:00:00,2024-01-05 20:00:00,EURUSD,-105.22
55,2024-01-05 21:00:00,2024-01-05 22:00:00,EURUSD,109.98
56,2024-01-05 23:00:00,2024-01-06 00:00:00,EURUSD,111.57
57,2024-01-06 01:00:00,2024-01-06 02:00:00,EURUSD,-89.01
58,2024-01-06 03:00:00,2024-01-06 04:00:00,EURUSD,97.12
59,2024-01-06 05:00:00,2024-01-06 06:00:00,EURUSD,98.94
60,2024-01-06 07:00:00,2024-01-06 08:00:00,EURUSD,-84.97
61,2024-01-06 09:00:00,2024-01-06 10:00:00,EURUSD,-109.02
62,2024-01-06 11:00:00,2024-01-06 12:00:00,EURUSD,-80.12
63,2024-01-06 13:00:00,2024-01-06 14:00:00,EURUSD,-84.13
64,2024-01-06 15:00:00,2024-01-06 16:00:00,EURUSD,121.43
65,2024-01-06 17:00:00,2024-01-06 18:00:00,EURUSD,121.86
66,2024-01-06 19:00:00,2024-01-06 20:00:00,EURUSD,124.62
67,2024-01-06 21:00:00,2024-01-06 22:00:00,EURUSD,-109.60
68,2024-01-06 23:00:00,2024-01-07 00:00:00,EURUSD,-118.23
69,2024-01-07 01:00:00,2024-01-07 02:00:00,EURUSD,100.20
70,2024-01-07 03:00:00,2024-01-07 04:00:00,EURUSD,106.88
71,2024-01-07 05:00:00,2024-01-07 06:00:00,EURUSD,121.62
72,2024-01-07 07:00:00,2024-01-07 08:00:00,EURUSD,-100.39
73,2024-01-07 09:00:00,2024-01-07 10:00:00,EURUSD,113.10
74,2024-01-07 11:00:00,2024-01-07 12:00:00,EURUSD,126.21
75,2024-01-07 13:00:00,2024-01-07 14:00:00,EURUSD,-104.87
76,2024-01-07 15:00:00,2024-01-07 16:00:00,EURUSD,-107.85
77,2024-01-07 17:00:00,2024-01-07 18:00:00,EURUSD,131.41
78,2024-01-07 19:00:00,2024-01-07 20:00:00,EURUSD,98.06
79,2024-01-07 21:00:00,2024-01-07 22:00:00,EURUSD,112.53
80,2024-01-07 23:00:00,2024-01-08 00:00:00,EURUSD,-98.28
81,2024-01-08 01:00:00,2024-01-08 02:00:00,EURUSD,100.45
82,2024-01-08 03:00:00,2024-01-08 04:00:00,EURUSD,98.40
83,2024-01-08 05:00:00,2024-01-08 06:00:00,EURUSD,-112.55
84,2024-01-08 07:00:00,2024-01-08 08:00:00,EURUSD,88.22
85,2024-01-08 09:00:00,2024-01-08 10:00:00,EURUSD,-81.77
86,2024-01-08 11:00:00,2024-01-08 12:00:00,EURUSD,128.93
87,2024-01-08 13:00:00,2024-01-08 14:00:00,EURUSD,-105.60
88,2024-01-08 15:00:00,2024-01-08 16:00:00,EURUSD,92.90
89,2024-01-08 17:00:00,2024-01-08 18:00:00,EURUSD,-97.66
90,2024-01-08 19:00:00,2024-01-08 20:00:00,EURUSD,116.56
91,2024-01-08 21:00:00,2024-01-08 22:00:00,EURUSD,-108.31
92,2024-01-08 23:00:00,2024-01-09 00:00:00,EURUSD,-116.96
93,2024-01-09 01:00:00,2024-01-09 02:00:00,EURUSD,-104.50
94,2024-01-09 03:00:00,2024-01-09 04:00:00,EURUSD,-107.62
95,2024-01-09 05:00:00,2024-01-09 06:00:00,EURUSD,-116.46
96,2024-01-09 07:00:00,2024-01-09 08:00:00,EURUSD,-95.77
97,2024-01-09 09:00:00,2024-01-09 10:00:00,EURUSD,-94.05
98,2024-01-09 11:00:00,2024-01-09 12:00:00,EURUSD,117.84
99,2024-01-09 13:00:00,2024-01-09 14:00:00,EURUSD,114.94
100,2024-01-09 15:00:00,2024-01-09 16:00:00,EURUSD,110.32
101,2024-01-09 17:00:00,2024-01-09 18:00:00,EURUSD,89.23
102,2024-01-09 19:00:00,2024-01-09 20:00:00,EURUSD,-115.66
103,2024-01-09 21:00:00,2024-01-09 22:00:00,EURUSD,111.62
104,2024-01-09 23:00:00,2024-01-10 00:00:00,EURUSD,-89.62
105,2024-01-10 01:00:00,2024-01-10 02:00:00,EURUSD,-87.61
106,2024-01-10 03:00:00,2024-01-10 04:00:00,EURUSD,122.56
107,2024-01-10 05:00:00,2024-01-10 06:00:00,EURUSD,131.13
108,2024-01-10 07:00:00,2024-01-10 08:00:00,EURUSD,100.93
109,2024-01-10 09:00:00,2024-01-10 10:00:00,EURUSD,-84.55
110,2024-01-10 11:00:00,2024-01-10 12:00:00,EURUSD,122.65
111,2024-01-10 13:00:00,2024-01-10 14:00:00,EURUSD,-102.53
112,2024-01-10 15:00:00,2024-01-10 16:00:00,EURUSD,94.69
113,2024-01-10 17:00:00,2024-01-10 18:00:00,EURUSD,-97.34
114,2024-01-10 19:00:00,2024-01-10 20:00:00,EURUSD,-115.18
115,2024-01-10 21:00:00,2024-01-10 22:00:00,EURUSD,100.53
116,2024-01-10 23:00:00,2024-01-11 00:00:00,EURUSD,-106.24
117,2024-01-11 01:00:00,2024-01-11 02:00:00,EURUSD,118.58
118,2024-01-11 03:00:00,2024-01-11 04:00:00,EURUSD,115.99
119,2024-01-11 05:00:00,2024-01-11 06:00:00,EURUSD,111.98
120,2024-01-11 07:00:00,2024-01-11 08:00:00,EURUSD,-92.98
121,2024-01-11 09:00:00,2024-01-11 10:00:00,EURUSD,-118.38
122,2024-01-11 11:00:00,2024-01-11 12:00:00,EURUSD,-89.78
123,2024-01-11 13:00:00,2024-01-11 14:00:00,EURUSD,95.86
124,2024-01-11 15:00:00,2024-01-11 16:00:00,EURUSD,111.82
125,2024-01-11 17:00:00,2024-01-11 18:00:00,EURUSD,-112.16
126,2024-01-11 19:00:00,2024-01-11 20:00:00,EURUSD,127.78
127,2024-01-11 21:00:00,2024-01-11 22:00:00,EURUSD,-109.94
128,2024-01-11 23:00:00,2024-01-12 00:00:00,EURUSD,-110.69
129,2024-01-12 01:00:00,2024-01-12 02:00:00,EURUSD,96.17
130,2024-01-12 03:00:00,2024-01-12 04:00:00,EURUSD,110.01
131,2024-01-12 05:00:00,2024-01-12 06:00:00,EURUSD,-101.34
132,2024-01-12 07:00:00,2024-01-12 08:00:00,EURUSD,-101.88
133,2024-01-12 09:00:00,2024-01-12 10:00:00,EURUSD,-113.69
134,2024-01-12 11:00:00,2024-01-12 12:00:00,EURUSD,-110.45
135,2024-01-12 13:00:00,2024-01-12 14:00:00,EURUSD,-112.02
136,2024-01-12 15:00:00,2024-01-12 16:00:00,EURUSD,89.86
137,2024-01-12 17:00:00,2024-01-12 18:00:00,EURUSD,-98.17
138,2024-01-12 19:00:00,2024-01-12 20:00:00,EURUSD,110.96
139,2024-01-12 21:00:00,2024-01-12 22:00:00,EURUSD,-97.23
140,2024-01-12 23:00:00,2024-01-13 00:00:00,EURUSD,126.20
141,2024-01-13 01:00:00,2024-01-13 02:00:00,EURUSD,93.41
142,2024-01-13 03:00:00,2024-01-13 04:00:00,EURUSD,-95.89
143,2024-01-13 05:00:00,2024-01-13 06:00:00,EURUSD,-113.46
144,2024-01-13 07:00:00,2024-01-13 08:00:00,EURUSD,-90.19
145,2024-01-13 09:00:00,2024-01-13 10:00:00,EURUSD,115.75
146,2024-01-13 11:00:00,2024-01-13 12:00:00,EURUSD,95.96
147,2024-01-13 13:00:00,2024-01-13 14:00:00,EURUSD,107.33
148,2024-01-13 15:00:00,2024-01-13 16:00:00,EURUSD,128.54
149,2024-01-13 17:00:00,2024-01-13 18:00:00,EURUSD,-108.75
150,2024-01-13 19:00:00,2024-01-13 20:00:00,EURUSD,-93.03
151,2024-01-13 21:00:00,2024-01-13 22:00:00,EURUSD,-102.95
152,2024-01-13 23:00:00,2024-01-14 00:00:00,EURUSD,97.36
153,2024-01-14 01:00:00,2024-01-14 02:00:00,EURUSD,106.41
154,2024-01-14 03:00:00,2024-01-14 04:00:00,EURUSD,-94.13
155,2024-01-14 05:00:00,2024-01-14 06:00:00,EURUSD,116.08
156,2024-01-14 07:00:00,2024-01-14 08:00:00,EURUSD,108.53
157,2024-01-14 09:00:00,2024-01-14 10:00:00,EURUSD,-81.34
158,2024-01-14 11:00:00,2024-01-14 12:00:00,EURUSD,-116.04
159,2024-01-14 13:00:00,2024-01-14 14:00:00,EURUSD,102.63
160,2024-01-14 15:00:00,2024-01-14 16:00:00,EURUSD,119.44
161,2024-01-14 17:00:00,2024-01-14 18:00:00,EURUSD,109.81
162,2024-01-14 19:00:00,2024-01-14 20:00:00,EURUSD,97.90
163,2024-01-14 21:00:00,2024-01-14 22:00:00,EURUSD,111.73
164,2024-01-14 23:00:00,2024-01-15 00:00:00,EURUSD,112.37
165,2024-01-15 01:00:00,2024-01-15 02:00:00,EURUSD,-89.80
166,2024-01-15 03:00:00,2024-01-15 04:00:00,EURUSD,-107.06
167,2024-01-15 05:00:00,2024-01-15 06:00:00,EURUSD,100.33
168,2024-01-15 07:00:00,2024-01-15 08:00:00,EURUSD,-108.17
169,2024-01-15 09:00:00,2024-01-15 10:00:00,EURUSD,-86.65
170,2024-01-15 11:00:00,2024-01-15 12:00:00,EURUSD,-113.52
171,2024-01-15 13:00:00,2024-01-15 14:00:00,EURUSD,-94.82
172,2024-01-15 15:00:00,2024-01-15 16:00:00,EURUSD,107.41
173,2024-01-15 17:00:00,2024-01-15 18:00:00,EURUSD,-99.85
174,2024-01-15 19:00:00,2024-01-15 20:00:00,EURUSD,129.27
175,2024-01-15 21:00:00,2024-01-15 22:00:00,EURUSD,-118.58
176,2024-01-15 23:00:00,2024-01-16 00:00:00,EURUSD,105.84
177,2024-01-16 01:00:00,2024-01-16 02:00:00,EURUSD,114.24
178,2024-01-16 03:00:00,2024-01-16 04:00:00,EURUSD,116.73
179,2024-01-16 05:00:00,2024-01-16 06:00:00,EURUSD,112.52
180,2024-01-16 07:00:00,2024-01-16 08:00:00,EURUSD,-81.46
181,2024-01-16 09:00:00,2024-01-16 10:00:00,EURUSD,-81.12
182,2024-01-16 11:00:00,2024-01-16 12:00:00,EURUSD,-108.61
183,2024-01-16 13:00:00,2024-01-16 14:00:00,EURUSD,99.33
184,2024-01-16 15:00:00,2024-01-16 16:00:00,EURUSD,-101.87
185,2024-01-16 17:00:00,2024-01-16 18:00:00,EURUSD,101.11
186,2024-01-16 19:00:00,2024-01-16 20:00:00,EURUSD,94.07
187,2024-01-16 21:00:00,2024-01-16 22:00:00,EURUSD,-81.96
188,2024-01-16 23:00:00,2024-01-17 00:00:00,EURUSD,106.73
189,2024-01-17 01:00:00,2024-01-17 02:00:00,EURUSD,-97.22
190,2024-01-17 03:00:00,2024-01-17 04:00:00,EURUSD,112.66
191,2024-01-17 05:00:00,2024-01-17 06:00:00,EURUSD,-113.81
192,2024-01-17 07:00:00,2024-01-17 08:00:00,EURUSD,-106.05
193,2024-01-17 09:00:00,2024-01-17 10:00:00,EURUSD,102.98
194,2024-01-17 11:00:00,2024-01-17 12:00:00,EURUSD,88.67
195,2024-01-17 13:00:00,2024-01-17 14:00:00,EURUSD,109.06
196,2024-01-17 15:00:00,2024-01-17 16:00:00,EURUSD,-119.65
197,2024-01-17 17:00:00,2024-01-17 18:00:00,EURUSD,110.41
198,2024-01-17 19:00:00,2024-01-17 20:00:00,EURUSD,-113.55
199,2024-01-17 21:00:00,2024-01-17 22:00:00,EURUSD,-97.35
200,2024-01-17 23:00:00,2024-01-18 00:00:00,EURUSD,92.58
201,2024-01-18 01:00:00,2024-01-18 02:00:00,EURUSD,108.82
202,2024-01-18 03:00:00,2024-01-18 04:00:00,EURUSD,-86.21
203,2024-01-18 05:00:00,2024-01-18 06:00:00,EURUSD,111.26
204,2024-01-18 07:00:00,2024-01-18 08:00:00,EURUSD,-84.97
205,2024-01-18 09:00:00,2024-01-18 10:00:00,EURUSD,-110.78
206,2024-01-18 11:00:00,2024-01-18 12:00:00,EURUSD,-117.93
207,2024-01-18 13:00:00,2024-01-18 14:00:00,EURUSD,114.85
208,2024-01-18 15:00:00,2024-01-18 16:00:00,EURUSD,-91.17
209,2024-01-18 17:00:00,2024-01-18 18:00:00,EURUSD,126.48
210,2024-01-18 19:00:00,2024-01-18 20:00:00,EURUSD,-110.76
211,2024-01-18 21:00:00,2024-01-18 22:00:00,EURUSD,-109.24
212,2024-01-18 23:00:00,2024-01-19 00:00:00,EURUSD,-84.97
213,2024-01-19 01:00:00,2024-01-19 02:00:00,EURUSD,131.41
214,2024-01-19 03:00:00,2024-01-19 04:00:00,EURUSD,111.16
215,2024-01-19 05:00:00,2024-01-19 06:00:00,EURUSD,-99.09
216,2024-01-19 07:00:00,2024-01-19 08:00:00,EURUSD,-91.61
217,2024-01-19 09:00:00,2024-01-19 10:00:00,EURUSD,-106.27
218,2024-01-19 11:00:00,2024-01-19 12:00:00,EURUSD,-86.67
219,2024-01-19 13:00:00,2024-01-19 14:00:00,EURUSD,96.21
220,2024-01-19 15:00:00,2024-01-19 16:00:00,EURUSD,128.03
221,2024-01-19 17:00:00,2024-01-19 18:00:00,EURUSD,-118.52
222,2024-01-19 19:00:00,2024-01-19 20:00:00,EURUSD,95.26
223,2024-01-19 21:00:00,2024-01-19 22:00:00,EURUSD,118.64
224,2024-01-19 23:00:00,2024-01-20 00:00:00,EURUSD,114.96
225,2024-01-20 01:00:00,2024-01-20 02:00:00,EURUSD,92.17
226,2024-01-20 03:00:00,2024-01-20 04:00:00,EURUSD,-90.33
227,2024-01-20 05:00:00,2024-01-20 06:00:00,EURUSD,-87.16
228,2024-01-20 07:00:00,2024-01-20 08:00:00,EURUSD,-95.08
229,2024-01-20 09:00:00,2024-01-20 10:00:00,EURUSD,131.27
230,2024-01-20 11:00:00,2024-01-20 12:00:00,EURUSD,94.28
231,2024-01-20 13:00:00,2024-01-20 14:00:00,EURUSD,-92.69
232,2024-01-20 15:00:00,2024-01-20 16:00:00,EURUSD,-98.64
233,2024-01-20 17:00:00,2024-01-20 18:00:00,EURUSD,98.09
234,2024-01-20 19:00:00,2024-01-20 20:00:00,EURUSD,118.41
235,2024-01-20 21:00:00,2024-01-20 22:00:00,EURUSD,-111.34
236,2024-01-20 23:00:00,2024-01-21 00:00:00,EURUSD,-100.93
237,2024-01-21 01:00:00,2024-01-21 02:00:00,EURUSD,102.64
238,2024-01-21 03:00:00,2024-01-21 04:00:00,EURUSD,-104.30
239,2024-01-21 05:00:00,2024-01-21 06:00:00,EURUSD,-84.44
240,2024-01-21 07:00:00,2024-01-21 08:00:00,EURUSD,-80.45
241,2024-01-21 09:00:00,2024-01-21 10:00:00,EURUSD,-91.27
242,2024-01-21 11:00:00,2024-01-21 12:00:00,EURUSD,88.77
243,2024-01-21 13:00:00,2024-01-21 14:00:00,EURUSD,-119.59
244,2024-01-21 15:00:00,2024-01-21 16:00:00,EURUSD,98.37
245,2024-01-21 17:00:00,2024-01-21 18:00:00,EURUSD,89.33
246,2024-01-21 19:00:00,2024-01-21 20:00:00,EURUSD,120.08
247,2024-01-21 21:00:00,2024-01-21 22:00:00,EURUSD,-89.09
248,2024-01-21 23:00:00,2024-01-22 00:00:00,EURUSD,98.84
249,2024-01-22 01:00:00,2024-01-22 02:00:00,EURUSD,111.52
250,2024-01-22 03:00:00,2024-01-22 04:00:00,EURUSD,-92.23
251,2024-01-22 05:00:00,2024-01-22 06:00:00,EURUSD,-102.15
252,2024-01-22 07:00:00,2024-01-22 08:00:00,EURUSD,-109.50
253,2024-01-22 09:00:00,2024-01-22 10:00:00,EURUSD,-112.89
254,2024-01-22 11:00:00,2024-01-22 12:00:00,EURUSD,-88.47
255,2024-01-22 13:00:00,2024-01-22 14:00:00,EURUSD,-98.07
256,2024-01-22 15:00:00,2024-01-22 16:00:00,EURUSD,-108.61
257,2024-01-22 17:00:00,2024-01-22 18:00:00,EURUSD,100.12
258,2024-01-22 19:00:00,2024-01-22 20:00:00,EURUSD,-92.30
259,2024-01-22 21:00:00,2024-01-22 22:00:00,EURUSD,93.51
260,2024-01-22 23:00:00,2024-01-23 00:00:00,EURUSD,89.39
261,2024-01-23 01:00:00,2024-01-23 02:00:00,EURUSD,-106.20
262,2024-01-23 03:00:00,2024-01-23 04:00:00,EURUSD,111.24
263,2024-01-23 05:00:00,2024-01-23 06:00:00,EURUSD,-108.47
264,2024-01-23 07:00:00,2024-01-23 08:00:00,EURUSD,-84.90
265,2024-01-23 09:00:00,2024-01-23 10:00:00,EURUSD,-116.85
266,2024-01-23 11:00:00,2024-01-23 12:00:00,EURUSD,-115.68
267,2024-01-23 13:00:00,2024-01-23 14:00:00,EURUSD,123.57
268,2024-01-23 15:00:00,2024-01-23 16:00:00,EURUSD,-114.16
269,2024-01-23 17:00:00,2024-01-23 18:00:00,EURUSD,117.41
270,2024-01-23 19:00:00,2024-01-23 20:00:00,EURUSD,125.71
271,2024-01-23 21:00:00,2024-01-23 22:00:00,EURUSD,-118.26
272,2024-01-23 23:00:00,2024-01-24 00:00:00,EURUSD,120.13
273,2024-01-24 01:00:00,2024-01-24 02:00:00,EURUSD,-110.54
274,2024-01-24 03:00:00,2024-01-24 04:00:00,EURUSD,-105.95
275,2024-01-24 05:00:00,2024-01-24 06:00:00,EURUSD,-99.86
276,2024-01-24 07:00:00,2024-01-24 08:00:00,EURUSD,129.52
277,2024-01-24 09:00:00,2024-01-24 10:00:00,EURUSD,-115.90
278,2024-01-24 11:00:00,2024-01-24 12:00:00,EURUSD,122.69
279,2024-01-24 13:00:00,2024-01-24 14:00:00,EURUSD,117.48
280,2024-01-24 15:00:00,2024-01-24 16:00:00,EURUSD,120.30
281,2024-01-24 17:00:00,2024-01-24 18:00:00,EURUSD,-119.76
282,2024-01-24 19:00:00,2024-01-24 20:00:00,EURUSD,-100.21
283,2024-01-24 21:00:00,2024-01-24 22:00:00,EURUSD,-80.15
284,2024-01-24 23:00:00,2024-01-25 00:00:00,EURUSD,111.73
285,2024-01-25 01:00:00,2024-01-25 02:00:00,EURUSD,-114.68
286,2024-01-25 03:00:00,2024-01-25 04:00:00,EURUSD,-103.58
287,2024-01-25 05:00:00,2024-01-25 06:00:00,EURUSD,103.14
288,2024-01-25 07:00:00,2024-01-25 08:00:00,EURUSD,125.75
289,2024-01-25 09:00:00,2024-01-25 10:00:00,EURUSD,123.12
290,2024-01-25 11:00:00,2024-01-25 12:00:00,EURUSD,130.46
291,2024-01-25 13:00:00,2024-01-25 14:00:00,EURUSD,126.26
292,2024-01-25 15:00:00,2024-01-25 16:00:00,EURUSD,90.51
293,2024-01-25 17:00:00,2024-01-25 18:00:00,EURUSD,124.44
294,2024-01-25 19:00:00,2024-01-25 20:00:00,EURUSD,90.36
295,2024-01-25 21:00:00,2024-01-25 22:00:00,EURUSD,-90.11
296,2024-01-25 23:00:00,2024-01-26 00:00:00,EURUSD,109.62
297,2024-01-26 01:00:00,2024-01-26 02:00:00,EURUSD,-93.82
298,2024-01-26 03:00:00,2024-01-26 04:00:00,EURUSD,-91.83
299,2024-01-26 05:00:00,2024-01-26 06:00:00,EURUSD,131.79
300,2024-01-26 07:00:00,2024-01-26 08:00:00,EURUSD,90.54
301,2024-01-26 09:00:00,2024-01-26 10:00:00,EURUSD,-85.83
302,2024-01-26 11:00:00,2024-01-26 12:00:00,EURUSD,119.92
303,2024-01-26 13:00:00,2024-01-26 14:00:00,EURUSD,-114.03
304,2024-01-26 15:00:00,2024-01-26 16:00:00,EURUSD,-109.31
305,2024-01-26 17:00:00,2024-01-26 18:00:00,EURUSD,127.25
306,2024-01-26 19:00:00,2024-01-26 20:00:00,EURUSD,119.62
307,2024-01-26 21:00:00,2024-01-26 22:00:00,EURUSD,-103.72
308,2024-01-26 23:00:00,2024-01-27 00:00:00,EURUSD,131.36
309,2024-01-27 01:00:00,2024-01-27 02:00:00,EURUSD,114.41
310,2024-01-27 03:00:00,2024-01-27 04:00:00,EURUSD,129.05
311,2024-01-27 05:00:00,2024-01-27 06:00:00,EURUSD,112.11
312,2024-01-27 07:00:00,2024-01-27 08:00:00,EURUSD,107.56
313,2024-01-27 09:00:00,2024-01-27 10:00:00,EURUSD,114.03
314,2024-01-27 11:00:00,2024-01-27 12:00:00,EURUSD,130.58
315,2024-01-27 13:00:00,2024-01-27 14:00:00,EURUSD,-101.09
316,2024-01-27 15:00:00,2024-01-27 16:00:00,EURUSD,112.33
317,2024-01-27 17:00:00,2024-01-27 18:00:00,EURUSD,103.27
318,2024-01-27 19:00:00,2024-01-27 20:00:00,EURUSD,122.27
319,2024-01-27 21:00:00,2024-01-27 22:00:00,EURUSD,-109.28
320,2024-01-27 23:00:00,2024-01-28 00:00:00,EURUSD,129.48
321,2024-01-28 01:00:00,2024-01-28 02:00:00,EURUSD,121.82
322,2024-01-28 03:00:00,2024-01-28 04:00:00,EURUSD,-105.03
323,2024-01-28 05:00:00,2024-01-28 06:00:00,EURUSD,-85.09
324,2024-01-28 07:00:00,2024-01-28 08:00:00,EURUSD,-105.11
325,2024-01-28 09:00:00,2024-01-28 10:00:00,EURUSD,88.67
326,2024-01-28 11:00:00,2024-01-28 12:00:00,EURUSD,-81.89
327,2024-01-28 13:00:00,2024-01-28 14:00:00,EURUSD,-96.76
328,2024-01-28 15:00:00,2024-01-28 16:00:00,EURUSD,-109.43
329,2024-01-28 17:00:00,2024-01-28 18:00:00,EURUSD,-103.90
330,2024-01-28 19:00:00,2024-01-28 20:00:00,EURUSD,-117.61
331,2024-01-28 21:00:00,2024-01-28 22:00:00,EURUSD,120.34
332,2024-01-28 23:00:00,2024-01-29 00:00:00,EURUSD,-112.81
333,2024-01-29 01:00:00,2024-01-29 02:00:00,EURUSD,127.87
334,2024-01-29 03:00:00,2024-01-29 04:00:00,EURUSD,95.14
335,2024-01-29 05:00:00,2024-01-29 06:00:00,EURUSD,-85.92
336,2024-01-29 07:00:00,2024-01-29 08:00:00,EURUSD,131.84
337,2024-01-29 09:00:00,2024-01-29 10:00:00,EURUSD,-112.19
338,2024-01-29 11:00:00,2024-01-29 12:00:00,EURUSD,-106.44
339,2024-01-29 13:00:00,2024-01-29 14:00:00,EURUSD,-84.64
340,2024-01-29 15:00:00,2024-01-29 16:00:00,EURUSD,-110.91
341,2024-01-29 17:00:00,2024-01-29 18:00:00,EURUSD,-80.63
342,2024-01-29 19:00:00,2024-01-29 20:00:00,EURUSD,-110.79
343,2024-01-29 21:00:00,2024-01-29 22:00:00,EURUSD,-115.56
344,2024-01-29 23:00:00,2024-01-30 00:00:00,EURUSD,-119.23
345,2024-01-30 01:00:00,2024-01-30 02:00:00,EURUSD,103.65
346,2024-01-30 03:00:00,2024-01-30 04:00:00,EURUSD,121.61
347,2024-01-30 05:00:00,2024-01-30 06:00:00,EURUSD,-98.41
348,2024-01-30 07:00:00,2024-01-30 08:00:00,EURUSD,-85.27
349,2024-01-30 09:00:00,2024-01-30 10:00:00,EURUSD,109.01
350,2024-01-30 11:00:00,2024-01-30 12:00:00,EURUSD,121.20
351,2024-01-30 13:00:00,2024-01-30 14:00:00,EURUSD,-115.85
352,2024-01-30 15:00:00,2024-01-30 16:00:00,EURUSD,121.91
353,2024-01-30 17:00:00,2024-01-30 18:00:00,EURUSD,-98.40
354,2024-01-30 19:00:00,2024-01-30 20:00:00,EURUSD,127.90
355,2024-01-30 21:00:00,2024-01-30 22:00:00,EURUSD,94.88
356,2024-01-30 23:00:00,2024-01-31 00:00:00,EURUSD,123.94
357,2024-01-31 01:00:00,2024-01-31 02:00:00,EURUSD,-82.00
358,2024-01-31 03:00:00,2024-01-31 04:00:00,EURUSD,104.59
359,2024-01-31 05:00:00,2024-01-31 06:00:00,EURUSD,90.86
360,2024-01-31 07:00:00,2024-01-31 08:00:00,EURUSD,131.35
361,2024-01-31 09:00:00,2024-01-31 10:00:00,EURUSD,91.62
362,2024-01-31 11:00:00,2024-01-31 12:00:00,EURUSD,-109.26
