ticket,open_time,close_time,symbol,profit
48,2024-01-05 07:00:00,2024-01-05 08:00:00,EURUSD,118.54
49,2024-01-05 09:00:00,2024-01-05 10:00:00,EURUSD,-86.27
50,2024-01-05 11:00:00,2024-01-05 12:00:00,EURUSD,122.16
51,2024-01-05 13:00:00,2024-01-05 14:00:00,EURUSD,-90.13
52,2024-01-05 15:00:00,2024-01-05 16:00:00,EURUSD,102.75
53,2024-01-05 17:00:00,2024-01-05 18:00:00,EURUSD,-102.84
54,2024-01-05 19:00:00,2024-01-05 20:00:00,EURUSD,127.45
55,2024-01-05 21:00:00,2024-01-05 22:00:00,EURUSD,-108.31
56,2024-01-05 23:00:00,2024-01-06 00:00:00,EURUSD,121.92
57,2024-01-06 01:00:00,2024-01-06 02:00:00,EURUSD,-103.22
58,2024-01-06 03:00:00,2024-01-06 04:00:00,EURUSD,135.35
59,2024-01-06 05:00:00,2024-01-06 06:00:00,EURUSD,122.55
60,2024-01-06 07:00:00,2024-01-06 08:00:00,EURUSD,-87.25
61,2024-01-06 09:00:00,2024-01-06 10:00:00,EURUSD,134.69
62,2024-01-06 11:00:00,2024-01-06 12:00:00,EURUSD,115.19
63,2024-01-06 13:00:00,2024-01-06 14:00:00,EURUSD,-90.73
64,2024-01-06 15:00:00,2024-01-06 16:00:00,EURUSD,-87.18
65,2024-01-06 17:00:00,2024-01-06 18:00:00,EURUSD,-95.52
66,2024-01-06 19:00:00,2024-01-06 20:00:00,EURUSD,133.19
67,2024-01-06 21:00:00,2024-01-06 22:00:00,EURUSD,-100.45
68,2024-01-06 23:00:00,2024-01-07 00:00:00,EURUSD,-96.37
69,2024-01-07 01:00:00,2024-01-07 02:00:00,EURUSD,106.53
70,2024-01-07 03:00:00,2024-01-07 04:00:00,EURUSD,-88.30
71,2024-01-07 05:00:00,2024-01-07 06:00:00,EURUSD,-106.06
72,2024-01-07 07:00:00,2024-01-07 08:00:00,EURUSD,102.28
73,2024-01-07 09:00:00,2024-01-07 10:00:00,EURUSD,-107.16
74,2024-01-07 11:00:00,2024-01-07 12:00:00,EURUSD,111.76
75,2024-01-07 13:00:00,2024-01-07 14:00:00,EURUSD,108.35
76,2024-01-07 15:00:00,2024-01-07 16:00:00,EURUSD,104.54
77,2024-01-07 17:00:00,2024-01-07 18:00:00,EURUSD,131.76
78,2024-01-07 19:00:00,2024-01-07 20:00:00,EURUSD,-113.58
79,2024-01-07 21:00:00,2024-01-07 22:00:00,EURUSD,-97.47
80,2024-01-07 23:00:00,2024-01-08 00:00:00,EURUSD,-100.62
81,2024-01-08 01:00:00,2024-01-08 02:00:00,EURUSD,-105.26
82,2024-01-08 03:00:00,2024-01-08 04:00:00,EURUSD,-91.03
83,2024-01-08 05:00:00,2024-01-08 06:00:00,EURUSD,112.97
84,2024-01-08 07:00:00,2024-01-08 08:00:00,EURUSD,-108.47
85,2024-01-08 09:00:00,2024-01-08 10:00:00,EURUSD,-88.93
86,2024-01-08 11:00:00,2024-01-08 12:00:00,EURUSD,-102.15
87,2024-01-08 13:00:00,2024-01-08 14:00:00,EURUSD,-85.27
88,2024-01-08 15:00:00,2024-01-08 16:00:00,EURUSD,-101.46
89,2024-01-08 17:00:00,2024-01-08 18:00:00,EURUSD,-107.89
90,2024-01-08 19:00:00,2024-01-08 20:00:00,EURUSD,116.03
91,2024-01-08 21:00:00,2024-01-08 22:00:00,EURUSD,-108.44
92,2024-01-08 23:00:00,2024-01-09 00:00:00,EURUSD,118.31
93,2024-01-09 01:00:00,2024-01-09 02:00:00,EURUSD,-112.98
94,2024-01-09 03:00:00,2024-01-09 04:00:00,EURUSD,110.13
95,2024-01-09 05:00:00,2024-01-09 06:00:00,EURUSD,136.55
96,2024-01-09 07:00:00,2024-01-09 08:00:00,EURUSD,104.73
97,2024-01-09 09:00:00,2024-01-09 10:00:00,EURUSD,112.13
98,2024-01-09 11:00:00,2024-01-09 12:00:00,EURUSD,-111.08
99,2024-01-09 13:00:00,2024-01-09 14:00:00,EURUSD,-91.42
100,2024-01-09 15:00:00,2024-01-09 16:00:00,EURUSD,119.87
101,2024-01-09 17:00:00,2024-01-09 18:00:00,EURUSD,-98.72
102,2024-01-09 19:00:00,2024-01-09 20:00:00,EURUSD,-104.00
103,2024-01-09 21:00:00,2024-01-09 22:00:00,EURUSD,-97.98
104,2024-01-09 23:00:00,2024-01-10 00:00:00,EURUSD,137.88
105,2024-01-10 01:00:00,2024-01-10 02:00:00,EURUSD,104.74
106,2024-01-10 03:00:00,2024-01-10 04:00:00,EURUSD,-113.06
107,2024-01-10 05:00:00,2024-01-10 06:00:00,EURUSD,108.32
108,2024-01-10 07:00:00,2024-01-10 08:00:00,EURUSD,-110.34
109,2024-01-10 09:00:00,2024-01-10 10:00:00,EURUSD,110.64
110,2024-01-10 11:00:00,2024-01-10 12:00:00,EURUSD,-94.02
111,2024-01-10 13:00:00,2024-01-10 14:00:00,EURUSD,-109.71
112,2024-01-10 15:00:00,2024-01-10 16:00:00,EURUSD,-96.30
113,2024-01-10 17:00:00,2024-01-10 18:00:00,EURUSD,133.22
114,2024-01-10 19:00:00,2024-01-10 20:00:00,EURUSD,-89.65
115,2024-01-10 21:00:00,2024-01-10 22:00:00,EURUSD,133.50
116,2024-01-10 23:00:00,2024-01-11 00:00:00,EURUSD,-112.04
117,2024-01-11 01:00:00,2024-01-11 02:00:00,EURUSD,129.48
118,2024-01-11 03:00:00,2024-01-11 04:00:00,EURUSD,-85.23
119,2024-01-11 05:00:00,2024-01-11 06:00:00,EURUSD,127.24
120,2024-01-11 07:00:00,2024-01-11 08:00:00,EURUSD,-113.94
121,2024-01-11 09:00:00,2024-01-11 10:00:00,EURUSD,-110.87
122,2024-01-11 11:00:00,2024-01-11 12:00:00,EURUSD,-95.44
123,2024-01-11 13:00:00,2024-01-11 14:00:00,EURUSD,117.35
124,2024-01-11 15:00:00,2024-01-11 16:00:00,EURUSD,-101.86
125,2024-01-11 17:00:00,2024-01-11 18:00:00,EURUSD,-114.42
126,2024-01-11 19:00:00,2024-01-11 20:00:00,EURUSD,-100.25
127,2024-01-11 21:00:00,2024-01-11 22:00:00,EURUSD,137.10
128,2024-01-11 23:00:00,2024-01-12 00:00:00,EURUSD,129.52
129,2024-01-12 01:00:00,2024-01-12 02:00:00,EURUSD,-104.93
130,2024-01-12 03:00:00,2024-01-12 04:00:00,EURUSD,-110.43
131,2024-01-12 05:00:00,2024-01-12 06:00:00,EURUSD,136.22
132,2024-01-12 07:00:00,2024-01-12 08:00:00,EURUSD,-101.51
133,2024-01-12 09:00:00,2024-01-12 10:00:00,EURUSD,106.44
134,2024-01-12 11:00:00,2024-01-12 12:00:00,EURUSD,137.91
135,2024-01-12 13:00:00,2024-01-12 14:00:00,EURUSD,106.29
136,2024-01-12 15:00:00,2024-01-12 16:00:00,EURUSD,-102.15
137,2024-01-12 17:00:00,2024-01-12 18:00:00,EURUSD,-101.27
138,2024-01-12 19:00:00,2024-01-12 20:00:00,EURUSD,-101.90
139,2024-01-12 21:00:00,2024-01-12 22:00:00,EURUSD,-103.11
140,2024-01-12 23:00:00,2024-01-13 00:00:00,EURUSD,127.48
141,2024-01-13 01:00:00,2024-01-13 02:00:00,EURUSD,121.22
142,2024-01-13 03:00:00,2024-01-13 04:00:00,EURUSD,111.62
143,2024-01-13 05:00:00,2024-01-13 06:00:00,EURUSD,107.39
144,2024-01-13 07:00:00,2024-01-13 08:00:00,EURUSD,133.32
145,2024-01-13 09:00:00,2024-01-13 10:00:00,EURUSD,-114.96
146,2024-01-13 11:00:00,2024-01-13 12:00:00,EURUSD,111.37
147,2024-01-13 13:00:00,2024-01-13 14:00:00,EURUSD,-88.38
148,2024-01-13 15:00:00,2024-01-13 16:00:00,EURUSD,114.44
149,2024-01-13 17:00:00,2024-01-13 18:00:00,EURUSD,136.60
150,2024-01-13 19:00:00,2024-01-13 20:00:00,EURUSD,134.91
151,2024-01-13 21:00:00,2024-01-13 22:00:00,EURUSD,125.94
152,2024-01-13 23:00:00,2024-01-14 00:00:00,EURUSD,134.85
153,2024-01-14 01:00:00,2024-01-14 02:00:00,EURUSD,131.27
154,2024-01-14 03:00:00,2024-01-14 04:00:00,EURUSD,107.39
155,2024-01-14 05:00:00,2024-01-14 06:00:00,EURUSD,119.21
156,2024-01-14 07:00:00,2024-01-14 08:00:00,EURUSD,135.87
157,2024-01-14 09:00:00,2024-01-14 10:00:00,EURUSD,-100.31
158,2024-01-14 11:00:00,2024-01-14 12:00:00,EURUSD,127.32
159,2024-01-14 13:00:00,2024-01-14 14:00:00,EURUSD,135.28
160,2024-01-14 15:00:00,2024-01-14 16:00:00,EURUSD,-114.28
161,2024-01-14 17:00:00,2024-01-14 18:00:00,EURUSD,-100.44
162,2024-01-14 19:00:00,2024-01-14 20:00:00,EURUSD,-90.37
163,2024-01-14 21:00:00,2024-01-14 22:00:00,EURUSD,-109.76
164,2024-01-14 23:00:00,2024-01-15 00:00:00,EURUSD,-113.13
165,2024-01-15 01:00:00,2024-01-15 02:00:00,EURUSD,-109.33
166,2024-01-15 03:00:00,2024-01-15 04:00:00,EURUSD,115.11
167,2024-01-15 05:00:00,2024-01-15 06:00:00,EURUSD,-94.16
168,2024-01-15 07:00:00,2024-01-15 08:00:00,EURUSD,117.84
169,2024-01-15 09:00:00,2024-01-15 10:00:00,EURUSD,105.14
170,2024-01-15 11:00:00,2024-01-15 12:00:00,EURUSD,-102.45
171,2024-01-15 13:00:00,2024-01-15 14:00:00,EURUSD,123.90
172,2024-01-15 15:00:00,2024-01-15 16:00:00,EURUSD,-92.86
173,2024-01-15 17:00:00,2024-01-15 18:00:00,EURUSD,111.31
174,2024-01-15 19:00:00,2024-01-15 20:00:00,EURUSD,-106.74
175,2024-01-15 21:00:00,2024-01-15 22:00:00,EURUSD,-110.43
176,2024-01-15 23:00:00,2024-01-16 00:00:00,EURUSD,-110.59
177,2024-01-16 01:00:00,2024-01-16 02:00:00,EURUSD,-97.84
178,2024-01-16 03:00:00,2024-01-16 04:00:00,EURUSD,121.93
179,2024-01-16 05:00:00,2024-01-16 06:00:00,EURUSD,114.61
180,2024-01-16 07:00:00,2024-01-16 08:00:00,EURUSD,118.68
181,2024-01-16 09:00:00,2024-01-16 10:00:00,EURUSD,128.56
182,2024-01-16 11:00:00,2024-01-16 12:00:00,EURUSD,-96.09
183,2024-01-16 13:00:00,2024-01-16 14:00:00,EURUSD,132.35
184,2024-01-16 15:00:00,2024-01-16 16:00:00,EURUSD,-85.56
185,2024-01-16 17:00:00,2024-01-16 18:00:00,EURUSD,121.50
186,2024-01-16 19:00:00,2024-01-16 20:00:00,EURUSD,126.05
187,2024-01-16 21:00:00,2024-01-16 22:00:00,EURUSD,-107.63
188,2024-01-16 23:00:00,2024-01-17 00:00:00,EURUSD,128.80
189,2024-01-17 01:00:00,2024-01-17 02:00:00,EURUSD,-91.79
190,2024-01-17 03:00:00,2024-01-17 04:00:00,EURUSD,108.60
191,2024-01-17 05:00:00,2024-01-17 06:00:00,EURUSD,-110.91
192,2024-01-17 07:00:00,2024-01-17 08:00:00,EURUSD,103.01
193,2024-01-17 09:00:00,2024-01-17 10:00:00,EURUSD,-103.35
194,2024-01-17 11:00:00,2024-01-17 12:00:00,EURUSD,-96.24
195,2024-01-17 13:00:00,2024-01-17 14:00:00,EURUSD,-101.64
196,2024-01-17 15:00:00,2024-01-17 16:00:00,EURUSD,117.21
197,2024-01-17 17:00:00,2024-01-17 18:00:00,EURUSD,-91.36
198,2024-01-17 19:00:00,2024-01-17 20:00:00,EURUSD,105.97
199,2024-01-17 21:00:00,2024-01-17 22:00:00,EURUSD,-90.19
200,2024-01-17 23:00:00,2024-01-18 00:00:00,EURUSD,134.65
201,2024-01-18 01:00:00,2024-01-18 02:00:00,EURUSD,125.57
202,2024-01-18 03:00:00,2024-01-18 04:00:00,EURUSD,-114.67
203,2024-01-18 05:00:00,2024-01-18 06:00:00,EURUSD,-109.51
204,2024-01-18 07:00:00,2024-01-18 08:00:00,EURUSD,123.00
205,2024-01-18 09:00:00,2024-01-18 10:00:00,EURUSD,133.63
206,2024-01-18 11:00:00,2024-01-18 12:00:00,EURUSD,-114.91
207,2024-01-18 13:00:00,2024-01-18 14:00:00,EURUSD,104.45
208,2024-01-18 15:00:00,2024-01-18 16:00:00,EURUSD,-114.66
209,2024-01-18 17:00:00,2024-01-18 18:00:00,EURUSD,-100.09
210,2024-01-18 19:00:00,2024-01-18 20:00:00,EURUSD,117.47
211,2024-01-18 21:00:00,2024-01-18 22:00:00,EURUSD,-87.72
212,2024-01-18 23:00:00,2024-01-19 00:00:00,EURUSD,122.41
213,2024-01-19 01:00:00,2024-01-19 02:00:00,EURUSD,-90.06
214,2024-01-19 03:00:00,2024-01-19 04:00:00,EURUSD,-94.70
215,2024-01-19 05:00:00,2024-01-19 06:00:00,EURUSD,111.43
216,2024-01-19 07:00:00,2024-01-19 08:00:00,EURUSD,-86.11
217,2024-01-19 09:00:00,2024-01-19 10:00:00,EURUSD,-91.36
218,2024-01-19 11:00:00,2024-01-19 12:00:00,EURUSD,-91.45
219,2024-01-19 13:00:00,2024-01-19 14:00:00,EURUSD,130.55
220,2024-01-19 15:00:00,2024-01-19 16:00:00,EURUSD,130.44
221,2024-01-19 17:00:00,2024-01-19 18:00:00,EURUSD,112.74
222,2024-01-19 19:00:00,2024-01-19 20:00:00,EURUSD,-103.06
223,2024-01-19 21:00:00,2024-01-19 22:00:00,EURUSD,133.09
224,2024-01-19 23:00:00,2024-01-20 00:00:00,EURUSD,-104.09
225,2024-01-20 01:00:00,2024-01-20 02:00:00,EURUSD,-90.52
226,2024-01-20 03:00:00,2024-01-20 04:00:00,EURUSD,115.71
227,2024-01-20 05:00:00,2024-01-20 06:00:00,EURUSD,118.57
228,2024-01-20 07:00:00,2024-01-20 08:00:00,EURUSD,-90.58
229,2024-01-20 09:00:00,2024-01-20 10:00:00,EURUSD,133.37
230,2024-01-20 11:00:00,2024-01-20 12:00:00,EURUSD,135.88
231,2024-01-20 13:00:00,2024-01-20 14:00:00,EURUSD,-98.03
232,2024-01-20 15:00:00,2024-01-20 16:00:00,EURUSD,-103.68
233,2024-01-20 17:00:00,2024-01-20 18:00:00,EURUSD,122.05
234,2024-01-20 19:00:00,2024-01-20 20:00:00,EURUSD,102.97
235,2024-01-20 21:00:00,2024-01-20 22:00:00,EURUSD,115.54
236,2024-01-20 23:00:00,2024-01-21 00:00:00,EURUSD,130.93
237,2024-01-21 01:00:00,2024-01-21 02:00:00,EURUSD,-91.30
238,2024-01-21 03:00:00,2024-01-21 04:00:00,EURUSD,-89.61
239,2024-01-21 05:00:00,2024-01-21 06:00:00,EURUSD,109.84
240,2024-01-21 07:00:00,2024-01-21 08:00:00,EURUSD,-100.11
241,2024-01-21 09:00:00,2024-01-21 10:00:00,EURUSD,132.73
242,2024-01-21 11:00:00,2024-01-21 12:00:00,EURUSD,-100.59
243,2024-01-21 13:00:00,2024-01-21 14:00:00,EURUSD,-93.69
244,2024-01-21 15:00:00,2024-01-21 16:00:00,EURUSD,-90.36
245,2024-01-21 17:00:00,2024-01-21 18:00:00,EURUSD,-91.77
246,2024-01-21 19:00:00,2024-01-21 20:00:00,EURUSD,116.69
247,2024-01-21 21:00:00,2024-01-21 22:00:00,EURUSD,112.03
248,2024-01-21 23:00:00,2024-01-22 00:00:00,EURUSD,-92.99
249,2024-01-22 01:00:00,2024-01-22 02:00:00,EURUSD,-108.97
250,2024-01-22 03:00:00,2024-01-22 04:00:00,EURUSD,127.67
251,2024-01-22 05:00:00,2024-01-22 06:00:00,EURUSD,-109.90
252,2024-01-22 07:00:00,2024-01-22 08:00:00,EURUSD,135.78
253,2024-01-22 09:00:00,2024-01-22 10:00:00,EURUSD,134.59
254,2024-01-22 11:00:00,2024-01-22 12:00:00,EURUSD,130.89
255,2024-01-22 13:00:00,2024-01-22 14:00:00,EURUSD,-91.32
256,2024-01-22 15:00:00,2024-01-22 16:00:00,EURUSD,-89.65
257,2024-01-22 17:00:00,2024-01-22 18:00:00,EURUSD,102.08
258,2024-01-22 19:00:00,2024-01-22 20:00:00,EURUSD,126.97
259,2024-01-22 21:00:00,2024-01-22 22:00:00,EURUSD,-104.81
260,2024-01-22 23:00:00,2024-01-23 00:00:00,EURUSD,-103.76
261,2024-01-23 01:00:00,2024-01-23 02:00:00,EURUSD,-85.49
262,2024-01-23 03:00:00,2024-01-23 04:00:00,EURUSD,-87.03
263,2024-01-23 05:00:00,2024-01-23 06:00:00,EURUSD,-97.52
264,2024-01-23 07:00:00,2024-01-23 08:00:00,EURUSD,-93.04
265,2024-01-23 09:00:00,2024-01-23 10:00:00,EURUSD,130.03
266,2024-01-23 11:00:00,2024-01-23 12:00:00,EURUSD,-102.89
267,2024-01-23 13:00:00,2024-01-23 14:00:00,EURUSD,-91.48
268,2024-01-23 15:00:00,2024-01-23 16:00:00,EURUSD,134.71
269,2024-01-23 17:00:00,2024-01-23 18:00:00,EURUSD,123.92
270,2024-01-23 19:00:00,2024-01-23 20:00:00,EURUSD,122.23
271,2024-01-23 21:00:00,2024-01-23 22:00:00,EURUSD,-107.76
272,2024-01-23 23:00:00,2024-01-24 00:00:00,EURUSD,103.10
273,2024-01-24 01:00:00,2024-01-24 02:00:00,EURUSD,-88.50
274,2024-01-24 03:00:00,2024-01-24 04:00:00,EURUSD,-86.27
275,2024-01-24 05:00:00,2024-01-24 06:00:00,EURUSD,-94.15
276,2024-01-24 07:00:00,2024-01-24 08:00:00,EURUSD,115.26
277,2024-01-24 09:00:00,2024-01-24 10:00:00,EURUSD,120.94
278,2024-01-24 11:00:00,2024-01-24 12:00:00,EURUSD,124.62
279,2024-01-24 13:00:00,2024-01-24 14:00:00,EURUSD,-92.97
280,2024-01-24 15:00:00,2024-01-24 16:00:00,EURUSD,103.74
281,2024-01-24 17:00:00,2024-01-24 18:00:00,EURUSD,136.25
282,2024-01-24 19:00:00,2024-01-24 20:00:00,EURUSD,-102.04
283,2024-01-24 21:00:00,2024-01-24 22:00:00,EURUSD,-112.52
284,2024-01-24 23:00:00,2024-01-25 00:00:00,EURUSD,125.89
285,2024-01-25 01:00:00,2024-01-25 02:00:00,EURUSD,104.39
286,2024-01-25 03:00:00,2024-01-25 04:00:00,EURUSD,-95.55
287,2024-01-25 05:00:00,2024-01-25 06:00:00,EURUSD,-94.02
288,2024-01-25 07:00:00,2024-01-25 08:00:00,EURUSD,-107.69
289,2024-01-25 09:00:00,2024-01-25 10:00:00,EURUSD,-100.92
290,2024-01-25 11:00:00,2024-01-25 12:00:00,EURUSD,135.20
291,2024-01-25 13:00:00,2024-01-25 14:00:00,EURUSD,-85.63
292,2024-01-25 15:00:00,2024-01-25 16:00:00,EURUSD,122.54
293,2024-01-25 17:00:00,2024-01-25 18:00:00,EURUSD,-96.07
294,2024-01-25 19:00:00,2024-01-25 20:00:00,EURUSD,104.68
295,2024-01-25 21:00:00,2024-01-25 22:00:00,EURUSD,-87.69
296,2024-01-25 23:00:00,2024-01-26 00:00:00,EURUSD,-90.93
297,2024-01-26 01:00:00,2024-01-26 02:00:00,EURUSD,110.19
298,2024-01-26 03:00:00,2024-01-26 04:00:00,EURUSD,-97.60
299,2024-01-26 05:00:00,2024-01-26 06:00:00,EURUSD,-98.64
300,2024-01-26 07:00:00,2024-01-26 08:00:00,EURUSD,-112.35
301,2024-01-26 09:00:00,2024-01-26 10:00:00,EURUSD,116.84
302,2024-01-26 11:00:00,2024-01-26 12:00:00,EURUSD,-97.50
303,2024-01-26 13:00:00,2024-01-26 14:00:00,EURUSD,126.69
304,2024-01-26 15:00:00,2024-01-26 16:00:00,EURUSD,122.83
305,2024-01-26 17:00:00,2024-01-26 18:00:00,EURUSD,117.51
306,2024-01-26 19:00:00,2024-01-26 20:00:00,EURUSD,-88.31
307,2024-01-26 21:00:00,2024-01-26 22:00:00,EURUSD,102.19
308,2024-01-26 23:00:00,2024-01-27 00:00:00,EURUSD,-101.47
309,2024-01-27 01:00:00,2024-01-27 02:00:00,EURUSD,-100.57
310,2024-01-27 03:00:00,2024-01-27 04:00:00,EURUSD,131.81
311,2024-01-27 05:00:00,2024-01-27 06:00:00,EURUSD,108.96
312,2024-01-27 07:00:00,2024-01-27 08:00:00,EURUSD,126.10
313,2024-01-27 09:00:00,2024-01-27 10:00:00,EURUSD,105.49
314,2024-01-27 11:00:00,2024-01-27 12:00:00,EURUSD,127.85
315,2024-01-27 13:00:00,2024-01-27 14:00:00,EURUSD,-98.45
316,2024-01-27 15:00:00,2024-01-27 16:00:00,EURUSD,-110.92
317,2024-01-27 17:00:00,2024-01-27 18:00:00,EURUSD,129.90
318,2024-01-27 19:00:00,2024-01-27 20:00:00,EURUSD,-94.86
319,2024-01-27 21:00:00,2024-01-27 22:00:00,EURUSD,132.79
320,2024-01-27 23:00:00,2024-01-28 00:00:00,EURUSD,115.32
321,2024-01-28 01:00:00,2024-01-28 02:00:00,EURUSD,-107.37
322,2024-01-28 03:00:00,2024-01-28 04:00:00,EURUSD,-94.68
323,2024-01-28 05:00:00,2024-01-28 06:00:00,EURUSD,120.54
324,2024-01-28 07:00:00,2024-01-28 08:00:00,EURUSD,-113.81
325,2024-01-28 09:00:00,2024-01-28 10:00:00,EURUSD,109.49
326,2024-01-28 11:00:00,2024-01-28 12:00:00,EURUSD,125.90
327,2024-01-28 13:00:00,2024-01-28 14:00:00,EURUSD,-110.20
328,2024-01-28 15:00:00,2024-01-28 16:00:00,EURUSD,129.89
329,2024-01-28 17:00:00,2024-01-28 18:00:00,EURUSD,-89.79
330,2024-01-28 19:00:00,2024-01-28 20:00:00,EURUSD,130.98
331,2024-01-28 21:00:00,2024-01-28 22:00:00,EURUSD,112.01
332,2024-01-28 23:00:00,2024-01-29 00:00:00,EURUSD,121.58
333,2024-01-29 01:00:00,2024-01-29 02:00:00,EURUSD,-110.32
334,2024-01-29 03:00:00,2024-01-29 04:00:00,EURUSD,127.02
335,2024-01-29 05:00:00,2024-01-29 06:00:00,EURUSD,-109.68
336,2024-01-29 07:00:00,2024-01-29 08:00:00,EURUSD,106.53
337,2024-01-29 09:00:00,2024-01-29 10:00:00,EURUSD,106.59
338,2024-01-29 11:00:00,2024-01-29 12:00:00,EURUSD,109.48
339,2024-01-29 13:00:00,2024-01-29 14:00:00,EURUSD,-108.59
340,2024-01-29 15:00:00,2024-01-29 16:00:00,EURUSD,130.86
341,2024-01-29 17:00:00,2024-01-29 18:00:00,EURUSD,-102.67
342,2024-01-29 19:00:00,2024-01-29 20:00:00,EURUSD,-91.26
343,2024-01-29 21:00:00,2024-01-29 22:00:00,EURUSD,-91.06
344,2024-01-29 23:00:00,2024-01-30 00:00:00,EURUSD,126.40
345,2024-01-30 01:00:00,2024-01-30 02:00:00,EURUSD,124.95
346,2024-01-30 03:00:00,2024-01-30 04:00:00,EURUSD,112.01
347,2024-01-30 05:00:00,2024-01-30 06:00:00,EURUSD,103.07
348,2024-01-30 07:00:00,2024-01-30 08:00:00,EURUSD,136.56
349,2024-01-30 09:00:00,2024-01-30 10:00:00,EURUSD,136.22
350,2024-01-30 11:00:00,2024-01-30 12:00:00,EURUSD,-105.00
351,2024-01-30 13:00:00,2024-01-30 14:00:00,EURUSD,-109.69
352,2024-01-30 15:00:00,2024-01-30 16:00:00,EURUSD,-104.05
353,2024-01-30 17:00:00,2024-01-30 18:00:00,EURUSD,120.25
354,2024-01-30 19:00:00,2024-01-30 20:00:00,EURUSD,133.55
355,2024-01-30 21:00:00,2024-01-30 22:00:00,EURUSD,110.48
356,2024-01-30 23:00:00,2024-01-31 00:00:00,EURUSD,-85.48
357,2024-01-31 01:00:00,2024-01-31 02:00:00,EURUSD,105.99
358,2024-01-31 03:00:00,2024-01-31 04:00:00,EURUSD,133.12
359,2024-01-31 05:00:00,2024-01-31 06:00:00,EURUSD,-114.93
360,2024-01-31 07:00:00,2024-01-31 08:00:00,EURUSD,-103.89
361,2024-01-31 09:00:00,2024-01-31 10:00:00,EURUSD,-91.61
362,2024-01-31 11:00:00,2024-01-31 12:00:00,EURUSD,129.97
