ticket,open_time,close_time,symbol,profit
133,2024-01-12 09:00:00,2024-01-12 10:00:00,EURUSD,113.50
134,2024-01-12 11:00:00,2024-01-12 12:00:00,EURUSD,-82.71
135,2024-01-12 13:00:00,2024-01-12 14:00:00,EURUSD,97.25
136,2024-01-12 15:00:00,2024-01-12 16:00:00,EURUSD,120.55
137,2024-01-12 17:00:00,2024-01-12 18:00:00,EURUSD,-108.54
138,2024-01-12 19:00:00,2024-01-12 20:00:00,EURUSD,-99.21
139,2024-01-12 21:00:00,2024-01-12 22:00:00,EURUSD,119.45
140,2024-01-12 23:00:00,2024-01-13 00:00:00,EURUSD,-103.70
141,2024-01-13 01:00:00,2024-01-13 02:00:00,EURUSD,130.62
142,2024-01-13 03:00:00,2024-01-13 04:00:00,EURUSD,-81.56
143,2024-01-13 05:00:00,2024-01-13 06:00:00,EURUSD,-78.90
144,2024-01-13 07:00:00,2024-01-13 08:00:00,EURUSD,131.18
145,2024-01-13 09:00:00,2024-01-13 10:00:00,EURUSD,83.57
146,2024-01-13 11:00:00,2024-01-13 12:00:00,EURUSD,115.39
147,2024-01-13 13:00:00,2024-01-13 14:00:00,EURUSD,-98.89
148,2024-01-13 15:00:00,2024-01-13 16:00:00,EURUSD,107.31
149,2024-01-13 17:00:00,2024-01-13 18:00:00,EURUSD,-78.68
150,2024-01-13 19:00:00,2024-01-13 20:00:00,EURUSD,81.69
151,2024-01-13 21:00:00,2024-01-13 22:00:00,EURUSD,126.79
152,2024-01-13 23:00:00,2024-01-14 00:00:00,EURUSD,-96.92
153,2024-01-14 01:00:00,2024-01-14 02:00:00,EURUSD,120.30
154,2024-01-14 03:00:00,2024-01-14 04:00:00,EURUSD,126.33
155,2024-01-14 05:00:00,2024-01-14 06:00:00,EURUSD,94.85
156,2024-01-14 07:00:00,2024-01-14 08:00:00,EURUSD,123.18
157,2024-01-14 09:00:00,2024-01-14 10:00:00,EURUSD,115.89
158,2024-01-14 11:00:00,2024-01-14 12:00:00,EURUSD,116.50
159,2024-01-14 13:00:00,2024-01-14 14:00:00,EURUSD,91.23
160,2024-01-14 15:00:00,2024-01-14 16:00:00,EURUSD,117.77
161,2024-01-14 17:00:00,2024-01-14 18:00:00,EURUSD,87.06
162,2024-01-14 19:00:00,2024-01-14 20:00:00,EURUSD,-102.71
163,2024-01-14 21:00:00,2024-01-14 22:00:00,EURUSD,125.27
164,2024-01-14 23:00:00,2024-01-15 00:00:00,EURUSD,81.55
165,2024-01-15 01:00:00,2024-01-15 02:00:00,EURUSD,-97.12
166,2024-01-15 03:00:00,2024-01-15 04:00:00,EURUSD,131.11
167,2024-01-15 05:00:00,2024-01-15 06:00:00,EURUSD,-79.68
168,2024-01-15 07:00:00,2024-01-15 08:00:00,EURUSD,123.26
169,2024-01-15 09:00:00,2024-01-15 10:00:00,EURUSD,95.23
170,2024-01-15 11:00:00,2024-01-15 12:00:00,EURUSD,-115.53
171,2024-01-15 13:00:00,2024-01-15 14:00:00,EURUSD,-120.98
172,2024-01-15 15:00:00,2024-01-15 16:00:00,EURUSD,-118.79
173,2024-01-15 17:00:00,2024-01-15 18:00:00,EURUSD,83.14
174,2024-01-15 19:00:00,2024-01-15 20:00:00,EURUSD,90.40
175,2024-01-15 21:00:00,2024-01-15 22:00:00,EURUSD,-95.25
176,2024-01-15 23:00:00,2024-01-16 00:00:00,EURUSD,-75.73
177,2024-01-16 01:00:00,2024-01-16 02:00:00,EURUSD,120.09
178,2024-01-16 03:00:00,2024-01-16 04:00:00,EURUSD,-98.50
179,2024-01-16 05:00:00,2024-01-16 06:00:00,EURUSD,-105.82
180,2024-01-16 07:00:00,2024-01-16 08:00:00,EURUSD,-80.26
181,2024-01-16 09:00:00,2024-01-16 10:00:00,EURUSD,85.63
182,2024-01-16 11:00:00,2024-01-16 12:00:00,EURUSD,100.35
183,2024-01-16 13:00:00,2024-01-16 14:00:00,EURUSD,109.27
184,2024-01-16 15:00:00,2024-01-16 16:00:00,EURUSD,121.12
185,2024-01-16 17:00:00,2024-01-16 18:00:00,EURUSD,110.18
186,2024-01-16 19:00:00,2024-01-16 20:00:00,EURUSD,-96.75
187,2024-01-16 21:00:00,2024-01-16 22:00:00,EURUSD,91.05
188,2024-01-16 23:00:00,2024-01-17 00:00:00,EURUSD,83.44
189,2024-01-17 01:00:00,2024-01-17 02:00:00,EURUSD,-79.97
190,2024-01-17 03:00:00,2024-01-17 04:00:00,EURUSD,108.90
191,2024-01-17 05:00:00,2024-01-17 06:00:00,EURUSD,-122.48
192,2024-01-17 07:00:00,2024-01-17 08:00:00,EURUSD,125.89
193,2024-01-17 09:00:00,2024-01-17 10:00:00,EURUSD,124.94
194,2024-01-17 11:00:00,2024-01-17 12:00:00,EURUSD,-108.34
195,2024-01-17 13:00:00,2024-01-17 14:00:00,EURUSD,131.17
196,2024-01-17 15:00:00,2024-01-17 16:00:00,EURUSD,82.64
197,2024-01-17 17:00:00,2024-01-17 18:00:00,EURUSD,112.32
198,2024-01-17 19:00:00,2024-01-17 20:00:00,EURUSD,102.52
199,2024-01-17 21:00:00,2024-01-17 22:00:00,EURUSD,107.96
200,2024-01-17 23:00:00,2024-01-18 00:00:00,EURUSD,-97.73
201,2024-01-18 01:00:00,2024-01-18 02:00:00,EURUSD,114.34
202,2024-01-18 03:00:00,2024-01-18 04:00:00,EURUSD,-117.02
203,2024-01-18 05:00:00,2024-01-18 06:00:00,EURUSD,-99.74
204,2024-01-18 07:00:00,2024-01-18 08:00:00,EURUSD,-102.11
205,2024-01-18 09:00:00,2024-01-18 10:00:00,EURUSD,-86.03
206,2024-01-18 11:00:00,2024-01-18 12:00:00,EURUSD,-77.09
207,2024-01-18 13:00:00,2024-01-18 14:00:00,EURUSD,93.59
208,2024-01-18 15:00:00,2024-01-18 16:00:00,EURUSD,130.79
209,2024-01-18 17:00:00,2024-01-18 18:00:00,EURUSD,79.39
210,2024-01-18 19:00:00,2024-01-18 20:00:00,EURUSD,80.91
211,2024-01-18 21:00:00,2024-01-18 22:00:00,EURUSD,-105.09
212,2024-01-18 23:00:00,2024-01-19 00:00:00,EURUSD,116.24
213,2024-01-19 01:00:00,2024-01-19 02:00:00,EURUSD,108.09
214,2024-01-19 03:00:00,2024-01-19 04:00:00,EURUSD,95.82
215,2024-01-19 05:00:00,2024-01-19 06:00:00,EURUSD,109.67
216,2024-01-19 07:00:00,2024-01-19 08:00:00,EURUSD,-95.11
217,2024-01-19 09:00:00,2024-01-19 10:00:00,EURUSD,100.59
218,2024-01-19 11:00:00,2024-01-19 12:00:00,EURUSD,-119.31
219,2024-01-19 13:00:00,2024-01-19 14:00:00,EURUSD,-86.54
220,2024-01-19 15:00:00,2024-01-19 16:00:00,EURUSD,-83.77
221,2024-01-19 17:00:00,2024-01-19 18:00:00,EURUSD,-124.92
222,2024-01-19 19:00:00,2024-01-19 20:00:00,EURUSD,102.36
223,2024-01-19 21:00:00,2024-01-19 22:00:00,EURUSD,-76.40
224,2024-01-19 23:00:00,2024-01-20 00:00:00,EURUSD,103.93
225,2024-01-20 01:00:00,2024-01-20 02:00:00,EURUSD,106.36
226,2024-01-20 03:00:00,2024-01-20 04:00:00,EURUSD,112.84
227,2024-01-20 05:00:00,2024-01-20 06:00:00,EURUSD,-101.97
228,2024-01-20 07:00:00,2024-01-20 08:00:00,EURUSD,81.77
229,2024-01-20 09:00:00,2024-01-20 10:00:00,EURUSD,-107.27
230,2024-01-20 11:00:00,2024-01-20 12:00:00,EURUSD,118.69
231,2024-01-20 13:00:00,2024-01-20 14:00:00,EURUSD,98.04
232,2024-01-20 15:00:00,2024-01-20 16:00:00,EURUSD,107.30
233,2024-01-20 17:00:00,2024-01-20 18:00:00,EURUSD,-84.79
234,2024-01-20 19:00:00,2024-01-20 20:00:00,EURUSD,98.93
235,2024-01-20 21:00:00,2024-01-20 22:00:00,EURUSD,97.13
236,2024-01-20 23:00:00,2024-01-21 00:00:00,EURUSD,-75.77
237,2024-01-21 01:00:00,2024-01-21 02:00:00,EURUSD,-90.10
238,2024-01-21 03:00:00,2024-01-21 04:00:00,EURUSD,127.67
239,2024-01-21 05:00:00,2024-01-21 06:00:00,EURUSD,120.61
240,2024-01-21 07:00:00,2024-01-21 08:00:00,EURUSD,130.14
241,2024-01-21 09:00:00,2024-01-21 10:00:00,EURUSD,92.01
242,2024-01-21 11:00:00,2024-01-21 12:00:00,EURUSD,-123.51
243,2024-01-21 13:00:00,2024-01-21 14:00:00,EURUSD,109.24
244,2024-01-21 15:00:00,2024-01-21 16:00:00,EURUSD,-104.45
245,2024-01-21 17:00:00,2024-01-21 18:00:00,EURUSD,106.53
246,2024-01-21 19:00:00,2024-01-21 20:00:00,EURUSD,-98.73
247,2024-01-21 21:00:00,2024-01-21 22:00:00,EURUSD,119.45
248,2024-01-21 23:00:00,2024-01-22 00:00:00,EURUSD,81.25
249,2024-01-22 01:00:00,2024-01-22 02:00:00,EURUSD,88.72
250,2024-01-22 03:00:00,2024-01-22 04:00:00,EURUSD,78.87
251,2024-01-22 05:00:00,2024-01-22 06:00:00,EURUSD,96.38
252,2024-01-22 07:00:00,2024-01-22 08:00:00,EURUSD,-121.82
253,2024-01-22 09:00:00,2024-01-22 10:00:00,EURUSD,125.70
254,2024-01-22 11:00:00,2024-01-22 12:00:00,EURUSD,101.97
255,2024-01-22 13:00:00,2024-01-22 14:00:00,EURUSD,-99.13
256,2024-01-22 15:00:00,2024-01-22 16:00:00,EURUSD,108.65
257,2024-01-22 17:00:00,2024-01-22 18:00:00,EURUSD,-82.11
258,2024-01-22 19:00:00,2024-01-22 20:00:00,EURUSD,90.73
259,2024-01-22 21:00:00,2024-01-22 22:00:00,EURUSD,-115.75
260,2024-01-22 23:00:00,2024-01-23 00:00:00,EURUSD,118.58
261,2024-01-23 01:00:00,2024-01-23 02:00:00,EURUSD,79.93
262,2024-01-23 03:00:00,2024-01-23 04:00:00,EURUSD,-106.87
263,2024-01-23 05:00:00,2024-01-23 06:00:00,EURUSD,100.53
264,2024-01-23 07:00:00,2024-01-23 08:00:00,EURUSD,122.18
265,2024-01-23 09:00:00,2024-01-23 10:00:00,EURUSD,-90.09
266,2024-01-23 11:00:00,2024-01-23 12:00:00,EURUSD,96.32
267,2024-01-23 13:00:00,2024-01-23 14:00:00,EURUSD,-75.75
268,2024-01-23 15:00:00,2024-01-23 16:00:00,EURUSD,82.98
269,2024-01-23 17:00:00,2024-01-23 18:00:00,EURUSD,-122.61
270,2024-01-23 19:00:00,2024-01-23 20:00:00,EURUSD,-79.39
271,2024-01-23 21:00:00,2024-01-23 22:00:00,EURUSD,90.93
272,2024-01-23 23:00:00,2024-01-24 00:00:00,EURUSD,79.94
273,2024-01-24 01:00:00,2024-01-24 02:00:00,EURUSD,102.90
274,2024-01-24 03:00:00,2024-01-24 04:00:00,EURUSD,-76.70
275,2024-01-24 05:00:00,2024-01-24 06:00:00,EURUSD,-82.42
276,2024-01-24 07:00:00,2024-01-24 08:00:00,EURUSD,-78.17
277,2024-01-24 09:00:00,2024-01-24 10:00:00,EURUSD,123.76
278,2024-01-24 11:00:00,2024-01-24 12:00:00,EURUSD,-91.69
279,2024-01-24 13:00:00,2024-01-24 14:00:00,EURUSD,-96.37
280,2024-01-24 15:00:00,2024-01-24 16:00:00,EURUSD,125.99
281,2024-01-24 17:00:00,2024-01-24 18:00:00,EURUSD,-91.40
282,2024-01-24 19:00:00,2024-01-24 20:00:00,EURUSD,96.43
283,2024-01-24 21:00:00,2024-01-24 22:00:00,EURUSD,-79.99
284,2024-01-24 23:00:00,2024-01-25 00:00:00,EURUSD,-97.69
285,2024-01-25 01:00:00,2024-01-25 02:00:00,EURUSD,103.57
286,2024-01-25 03:00:00,2024-01-25 04:00:00,EURUSD,102.41
287,2024-01-25 05:00:00,2024-01-25 06:00:00,EURUSD,-114.98
288,2024-01-25 07:00:00,2024-01-25 08:00:00,EURUSD,-115.87
289,2024-01-25 09:00:00,2024-01-25 10:00:00,EURUSD,98.22
290,2024-01-25 11:00:00,2024-01-25 12:00:00,EURUSD,-113.82
291,2024-01-25 13:00:00,2024-01-25 14:00:00,EURUSD,96.42
292,2024-01-25 15:00:00,2024-01-25 16:00:00,EURUSD,90.65
293,2024-01-25 17:00:00,2024-01-25 18:00:00,EURUSD,115.15
294,2024-01-25 19:00:00,2024-01-25 20:00:00,EURUSD,122.74
295,2024-01-25 21:00:00,2024-01-25 22:00:00,EURUSD,-99.91
296,2024-01-25 23:00:00,2024-01-26 00:00:00,EURUSD,88.41
297,2024-01-26 01:00:00,2024-01-26 02:00:00,EURUSD,88.37
298,2024-01-26 03:00:00,2024-01-26 04:00:00,EURUSD,-90.91
299,2024-01-26 05:00:00,2024-01-26 06:00:00,EURUSD,85.97
300,2024-01-26 07:00:00,2024-01-26 08:00:00,EURUSD,118.93
301,2024-01-26 09:00:00,2024-01-26 10:00:00,EURUSD,-85.26
302,2024-01-26 11:00:00,2024-01-26 12:00:00,EURUSD,112.47
303,2024-01-26 13:00:00,2024-01-26 14:00:00,EURUSD,-98.60
304,2024-01-26 15:00:00,2024-01-26 16:00:00,EURUSD,107.88
305,2024-01-26 17:00:00,2024-01-26 18:00:00,EURUSD,-87.92
306,2024-01-26 19:00:00,2024-01-26 20:00:00,EURUSD,121.27
307,2024-01-26 21:00:00,2024-01-26 22:00:00,EURUSD,-112.35
308,2024-01-26 23:00:00,2024-01-27 00:00:00,EURUSD,129.11
309,2024-01-27 01:00:00,2024-01-27 02:00:00,EURUSD,123.22
310,2024-01-27 03:00:00,2024-01-27 04:00:00,EURUSD,-113.32
311,2024-01-27 05:00:00,2024-01-27 06:00:00,EURUSD,89.18
312,2024-01-27 07:00:00,2024-01-27 08:00:00,EURUSD,-92.66
313,2024-01-27 09:00:00,2024-01-27 10:00:00,EURUSD,111.34
314,2024-01-27 11:00:00,2024-01-27 12:00:00,EURUSD,-102.03
315,2024-01-27 13:00:00,2024-01-27 14:00:00,EURUSD,-112.83
316,2024-01-27 15:00:00,2024-01-27 16:00:00,EURUSD,-107.98
317,2024-01-27 17:00:00,2024-01-27 18:00:00,EURUSD,-102.51
318,2024-01-27 19:00:00,2024-01-27 20:00:00,EURUSD,101.09
319,2024-01-27 21:00:00,2024-01-27 22:00:00,EURUSD,-104.84
320,2024-01-27 23:00:00,2024-01-28 00:00:00,EURUSD,113.09
321,2024-01-28 01:00:00,2024-01-28 02:00:00,EURUSD,-76.35
322,2024-01-28 03:00:00,2024-01-28 04:00:00,EURUSD,-93.73
323,2024-01-28 05:00:00,2024-01-28 06:00:00,EURUSD,-89.86
324,2024-01-28 07:00:00,2024-01-28 08:00:00,EURUSD,100.41
325,2024-01-28 09:00:00,2024-01-28 10:00:00,EURUSD,-102.43
326,2024-01-28 11:00:00,2024-01-28 12:00:00,EURUSD,105.09
327,2024-01-28 13:00:00,2024-01-28 14:00:00,EURUSD,95.77
328,2024-01-28 15:00:00,2024-01-28 16:00:00,EURUSD,-79.75
329,2024-01-28 17:00:00,2024-01-28 18:00:00,EURUSD,91.63
330,2024-01-28 19:00:00,2024-01-28 20:00:00,EURUSD,-101.12
331,2024-01-28 21:00:00,2024-01-28 22:00:00,EURUSD,100.53
332,2024-01-28 23:00:00,2024-01-29 00:00:00,EURUSD,-100.67
333,2024-01-29 01:00:00,2024-01-29 02:00:00,EURUSD,-108.83
334,2024-01-29 03:00:00,2024-01-29 04:00:00,EURUSD,-109.64
335,2024-01-29 05:00:00,2024-01-29 06:00:00,EURUSD,92.79
336,2024-01-29 07:00:00,2024-01-29 08:00:00,EURUSD,-87.57
337,2024-01-29 09:00:00,2024-01-29 10:00:00,EURUSD,-98.91
338,2024-01-29 11:00:00,2024-01-29 12:00:00,EURUSD,-109.78
339,2024-01-29 13:00:00,2024-01-29 14:00:00,EURUSD,82.64
340,2024-01-29 15:00:00,2024-01-29 16:00:00,EURUSD,101.77
341,2024-01-29 17:00:00,2024-01-29 18:00:00,EURUSD,89.86
342,2024-01-29 19:00:00,2024-01-29 20:00:00,EURUSD,120.38
343,2024-01-29 21:00:00,2024-01-29 22:00:00,EURUSD,-107.84
344,2024-01-29 23:00:00,2024-01-30 00:00:00,EURUSD,-120.55
345,2024-01-30 01:00:00,2024-01-30 02:00:00,EURUSD,83.40
346,2024-01-30 03:00:00,2024-01-30 04:00:00,EURUSD,116.51
347,2024-01-30 05:00:00,2024-01-30 06:00:00,EURUSD,-102.96
348,2024-01-30 07:00:00,2024-01-30 08:00:00,EURUSD,100.91
349,2024-01-30 09:00:00,2024-01-30 10:00:00,EURUSD,94.37
350,2024-01-30 11:00:00,2024-01-30 12:00:00,EURUSD,-112.89
351,2024-01-30 13:00:00,2024-01-30 14:00:00,EURUSD,-99.38
352,2024-01-30 15:00:00,2024-01-30 16:00:00,EURUSD,97.64
353,2024-01-30 17:00:00,2024-01-30 18:00:00,EURUSD,117.62
354,2024-01-30 19:00:00,2024-01-30 20:00:00,EURUSD,-96.46
355,2024-01-30 21:00:00,2024-01-30 22:00:00,EURUSD,-86.21
356,2024-01-30 23:00:00,2024-01-31 00:00:00,EURUSD,124.94
357,2024-01-31 01:00:00,2024-01-31 02:00:00,EURUSD,89.48
358,2024-01-31 03:00:00,2024-01-31 04:00:00,EURUSD,-102.57
359,2024-01-31 05:00:00,2024-01-31 06:00:00,EURUSD,126.19
360,2024-01-31 07:00:00,2024-01-31 08:00:00,EURUSD,-85.30
361,2024-01-31 09:00:00,2024-01-31 10:00:00,EURUSD,103.51
362,2024-01-31 11:00:00,2024-01-31 12:00:00,EURUSD,-121.76
363,2024-01-31 13:00:00,2024-01-31 14:00:00,EURUSD,-119.95
