ticket,open_time,close_time,symbol,profit
110,2024-01-10 11:00:00,2024-01-10 12:00:00,EURUSD,-101.32
111,2024-01-10 13:00:00,2024-01-10 14:00:00,EURUSD,-94.32
112,2024-01-10 15:00:00,2024-01-10 16:00:00,EURUSD,-105.11
113,2024-01-10 17:00:00,2024-01-10 18:00:00,EURUSD,-92.20
114,2024-01-10 19:00:00,2024-01-10 20:00:00,EURUSD,-97.27
115,2024-01-10 21:00:00,2024-01-10 22:00:00,EURUSD,111.58
116,2024-01-10 23:00:00,2024-01-11 00:00:00,EURUSD,112.02
117,2024-01-11 01:00:00,2024-01-11 02:00:00,EURUSD,-106.10
118,2024-01-11 03:00:00,2024-01-11 04:00:00,EURUSD,-95.21
119,2024-01-11 05:00:00,2024-01-11 06:00:00,EURUSD,133.43
120,2024-01-11 07:00:00,2024-01-11 08:00:00,EURUSD,120.03
121,2024-01-11 09:00:00,2024-01-11 10:00:00,EURUSD,-112.98
122,2024-01-11 11:00:00,2024-01-11 12:00:00,EURUSD,135.88
123,2024-01-11 13:00:00,2024-01-11 14:00:00,EURUSD,119.11
124,2024-01-11 15:00:00,2024-01-11 16:00:00,EURUSD,-112.63
125,2024-01-11 17:00:00,2024-01-11 18:00:00,EURUSD,-97.45
126,2024-01-11 19:00:00,2024-01-11 20:00:00,EURUSD,133.61
127,2024-01-11 21:00:00,2024-01-11 22:00:00,EURUSD,115.62
128,2024-01-11 23:00:00,2024-01-12 00:00:00,EURUSD,-88.04
129,2024-01-12 01:00:00,2024-01-12 02:00:00,EURUSD,-93.74
130,2024-01-12 03:00:00,2024-01-12 04:00:00,EURUSD,111.32
131,2024-01-12 05:00:00,2024-01-12 06:00:00,EURUSD,124.12
132,2024-01-12 07:00:00,2024-01-12 08:00:00,EURUSD,-112.51
133,2024-01-12 09:00:00,2024-01-12 10:00:00,EURUSD,-91.05
134,2024-01-12 11:00:00,2024-01-12 12:00:00,EURUSD,113.00
135,2024-01-12 13:00:00,2024-01-12 14:00:00,EURUSD,121.33
136,2024-01-12 15:00:00,2024-01-12 16:00:00,EURUSD,130.31
137,2024-01-12 17:00:00,2024-01-12 18:00:00,EURUSD,-86.75
138,2024-01-12 19:00:00,2024-01-12 20:00:00,EURUSD,-97.44
139,2024-01-12 21:00:00,2024-01-12 22:00:00,EURUSD,-96.30
140,2024-01-12 23:00:00,2024-01-13 00:00:00,EURUSD,-97.61
141,2024-01-13 01:00:00,2024-01-13 02:00:00,EURUSD,119.26
142,2024-01-13 03:00:00,2024-01-13 04:00:00,EURUSD,123.83
143,2024-01-13 05:00:00,2024-01-13 06:00:00,EURUSD,-100.20
144,2024-01-13 07:00:00,2024-01-13 08:00:00,EURUSD,116.27
145,2024-01-13 09:00:00,2024-01-13 10:00:00,EURUSD,109.64
146,2024-01-13 11:00:00,2024-01-13 12:00:00,EURUSD,128.12
147,2024-01-13 13:00:00,2024-01-13 14:00:00,EURUSD,-106.29
148,2024-01-13 15:00:00,2024-01-13 16:00:00,EURUSD,-112.65
149,2024-01-13 17:00:00,2024-01-13 18:00:00,EURUSD,137.00
150,2024-01-13 19:00:00,2024-01-13 20:00:00,EURUSD,111.85
151,2024-01-13 21:00:00,2024-01-13 22:00:00,EURUSD,130.88
152,2024-01-13 23:00:00,2024-01-14 00:00:00,EURUSD,-107.63
153,2024-01-14 01:00:00,2024-01-14 02:00:00,EURUSD,131.70
154,2024-01-14 03:00:00,2024-01-14 04:00:00,EURUSD,108.94
155,2024-01-14 05:00:00,2024-01-14 06:00:00,EURUSD,-100.85
156,2024-01-14 07:00:00,2024-01-14 08:00:00,EURUSD,-91.59
157,2024-01-14 09:00:00,2024-01-14 10:00:00,EURUSD,-106.83
158,2024-01-14 11:00:00,2024-01-14 12:00:00,EURUSD,123.26
159,2024-01-14 13:00:00,2024-01-14 14:00:00,EURUSD,128.07
160,2024-01-14 15:00:00,2024-01-14 16:00:00,EURUSD,-110.75
161,2024-01-14 17:00:00,2024-01-14 18:00:00,EURUSD,119.09
162,2024-01-14 19:00:00,2024-01-14 20:00:00,EURUSD,-105.31
163,2024-01-14 21:00:00,2024-01-14 22:00:00,EURUSD,119.78
164,2024-01-14 23:00:00,2024-01-15 00:00:00,EURUSD,105.48
165,2024-01-15 01:00:00,2024-01-15 02:00:00,EURUSD,-89.32
166,2024-01-15 03:00:00,2024-01-15 04:00:00,EURUSD,-112.80
167,2024-01-15 05:00:00,2024-01-15 06:00:00,EURUSD,132.59
168,2024-01-15 07:00:00,2024-01-15 08:00:00,EURUSD,-111.02
169,2024-01-15 09:00:00,2024-01-15 10:00:00,EURUSD,116.72
170,2024-01-15 11:00:00,2024-01-15 12:00:00,EURUSD,104.47
171,2024-01-15 13:00:00,2024-01-15 14:00:00,EURUSD,-95.83
172,2024-01-15 15:00:00,2024-01-15 16:00:00,EURUSD,-88.30
173,2024-01-15 17:00:00,2024-01-15 18:00:00,EURUSD,109.82
174,2024-01-15 19:00:00,2024-01-15 20:00:00,EURUSD,127.63
175,2024-01-15 21:00:00,2024-01-15 22:00:00,EURUSD,118.49
176,2024-01-15 23:00:00,2024-01-16 00:00:00,EURUSD,134.13
177,2024-01-16 01:00:00,2024-01-16 02:00:00,EURUSD,-85.50
178,2024-01-16 03:00:00,2024-01-16 04:00:00,EURUSD,-101.20
179,2024-01-16 05:00:00,2024-01-16 06:00:00,EURUSD,-101.66
180,2024-01-16 07:00:00,2024-01-16 08:00:00,EURUSD,120.11
181,2024-01-16 09:00:00,2024-01-16 10:00:00,EURUSD,127.36
182,2024-01-16 11:00:00,2024-01-16 12:00:00,EURUSD,-96.09
183,2024-01-16 13:00:00,2024-01-16 14:00:00,EURUSD,112.23
184,2024-01-16 15:00:00,2024-01-16 16:00:00,EURUSD,-108.70
185,2024-01-16 17:00:00,2024-01-16 18:00:00,EURUSD,105.68
186,2024-01-16 19:00:00,2024-01-16 20:00:00,EURUSD,109.64
187,2024-01-16 21:00:00,2024-01-16 22:00:00,EURUSD,114.69
188,2024-01-16 23:00:00,2024-01-17 00:00:00,EURUSD,119.44
189,2024-01-17 01:00:00,2024-01-17 02:00:00,EURUSD,109.37
190,2024-01-17 03:00:00,2024-01-17 04:00:00,EURUSD,111.48
191,2024-01-17 05:00:00,2024-01-17 06:00:00,EURUSD,-92.14
192,2024-01-17 07:00:00,2024-01-17 08:00:00,EURUSD,-99.41
193,2024-01-17 09:00:00,2024-01-17 10:00:00,EURUSD,-98.84
194,2024-01-17 11:00:00,2024-01-17 12:00:00,EURUSD,-97.03
195,2024-01-17 13:00:00,2024-01-17 14:00:00,EURUSD,114.73
196,2024-01-17 15:00:00,2024-01-17 16:00:00,EURUSD,-96.07
197,2024-01-17 17:00:00,2024-01-17 18:00:00,EURUSD,-91.09
198,2024-01-17 19:00:00,2024-01-17 20:00:00,EURUSD,120.03
199,2024-01-17 21:00:00,2024-01-17 22:00:00,EURUSD,121.88
200,2024-01-17 23:00:00,2024-01-18 00:00:00,EURUSD,113.27
201,2024-01-18 01:00:00,2024-01-18 02:00:00,EURUSD,-87.17
202,2024-01-18 03:00:00,2024-01-18 04:00:00,EURUSD,-109.77
203,2024-01-18 05:00:00,2024-01-18 06:00:00,EURUSD,-93.46
204,2024-01-18 07:00:00,2024-01-18 08:00:00,EURUSD,123.55
205,2024-01-18 09:00:00,2024-01-18 10:00:00,EURUSD,-85.23
206,2024-01-18 11:00:00,2024-01-18 12:00:00,EURUSD,-111.56
207,2024-01-18 13:00:00,2024-01-18 14:00:00,EURUSD,-97.94
208,2024-01-18 15:00:00,2024-01-18 16:00:00,EURUSD,-96.59
209,2024-01-18 17:00:00,2024-01-18 18:00:00,EURUSD,125.11
210,2024-01-18 19:00:00,2024-01-18 20:00:00,EURUSD,125.53
211,2024-01-18 21:00:00,2024-01-18 22:00:00,EURUSD,129.89
212,2024-01-18 23:00:00,2024-01-19 00:00:00,EURUSD,129.14
213,2024-01-19 01:00:00,2024-01-19 02:00:00,EURUSD,106.10
214,2024-01-19 03:00:00,2024-01-19 04:00:00,EURUSD,127.48
215,2024-01-19 05:00:00,2024-01-19 06:00:00,EURUSD,-105.32
216,2024-01-19 07:00:00,2024-01-19 08:00:00,EURUSD,117.86
217,2024-01-19 09:00:00,2024-01-19 10:00:00,EURUSD,-102.59
218,2024-01-19 11:00:00,2024-01-19 12:00:00,EURUSD,132.97
219,2024-01-19 13:00:00,2024-01-19 14:00:00,EURUSD,115.74
220,2024-01-19 15:00:00,2024-01-19 16:00:00,EURUSD,112.59
221,2024-01-19 17:00:00,2024-01-19 18:00:00,EURUSD,-102.16
222,2024-01-19 19:00:00,2024-01-19 20:00:00,EURUSD,-114.06
223,2024-01-19 21:00:00,2024-01-19 22:00:00,EURUSD,122.13
224,2024-01-19 23:00:00,2024-01-20 00:00:00,EURUSD,113.24
225,2024-01-20 01:00:00,2024-01-20 02:00:00,EURUSD,-93.59
226,2024-01-20 03:00:00,2024-01-20 04:00:00,EURUSD,123.10
227,2024-01-20 05:00:00,2024-01-20 06:00:00,EURUSD,-101.51
228,2024-01-20 07:00:00,2024-01-20 08:00:00,EURUSD,119.32
229,2024-01-20 09:00:00,2024-01-20 10:00:00,EURUSD,-107.39
230,2024-01-20 11:00:00,2024-01-20 12:00:00,EURUSD,117.90
231,2024-01-20 13:00:00,2024-01-20 14:00:00,EURUSD,111.40
232,2024-01-20 15:00:00,2024-01-20 16:00:00,EURUSD,-97.31
233,2024-01-20 17:00:00,2024-01-20 18:00:00,EURUSD,102.54
234,2024-01-20 19:00:00,2024-01-20 20:00:00,EURUSD,-106.04
235,2024-01-20 21:00:00,2024-01-20 22:00:00,EURUSD,108.27
236,2024-01-20 23:00:00,2024-01-21 00:00:00,EURUSD,115.77
237,2024-01-21 01:00:00,2024-01-21 02:00:00,EURUSD,122.73
238,2024-01-21 03:00:00,2024-01-21 04:00:00,EURUSD,-91.28
239,2024-01-21 05:00:00,2024-01-21 06:00:00,EURUSD,-114.15
240,2024-01-21 07:00:00,2024-01-21 08:00:00,EURUSD,-102.60
241,2024-01-21 09:00:00,2024-01-21 10:00:00,EURUSD,113.23
242,2024-01-21 11:00:00,2024-01-21 12:00:00,EURUSD,114.88
243,2024-01-21 13:00:00,2024-01-21 14:00:00,EURUSD,123.95
244,2024-01-21 15:00:00,2024-01-21 16:00:00,EURUSD,-113.20
245,2024-01-21 17:00:00,2024-01-21 18:00:00,EURUSD,-112.32
246,2024-01-21 19:00:00,2024-01-21 20:00:00,EURUSD,137.69
247,2024-01-21 21:00:00,2024-01-21 22:00:00,EURUSD,121.14
248,2024-01-21 23:00:00,2024-01-22 00:00:00,EURUSD,-95.60
249,2024-01-22 01:00:00,2024-01-22 02:00:00,EURUSD,-111.38
250,2024-01-22 03:00:00,2024-01-22 04:00:00,EURUSD,-91.25
251,2024-01-22 05:00:00,2024-01-22 06:00:00,EURUSD,120.44
252,2024-01-22 07:00:00,2024-01-22 08:00:00,EURUSD,118.72
253,2024-01-22 09:00:00,2024-01-22 10:00:00,EURUSD,122.00
254,2024-01-22 11:00:00,2024-01-22 12:00:00,EURUSD,136.90
255,2024-01-22 13:00:00,2024-01-22 14:00:00,EURUSD,-93.02
256,2024-01-22 15:00:00,2024-01-22 16:00:00,EURUSD,113.71
257,2024-01-22 17:00:00,2024-01-22 18:00:00,EURUSD,-108.99
258,2024-01-22 19:00:00,2024-01-22 20:00:00,EURUSD,112.26
259,2024-01-22 21:00:00,2024-01-22 22:00:00,EURUSD,115.04
260,2024-01-22 23:00:00,2024-01-23 00:00:00,EURUSD,105.92
261,2024-01-23 01:00:00,2024-01-23 02:00:00,EURUSD,-104.85
262,2024-01-23 03:00:00,2024-01-23 04:00:00,EURUSD,112.66
263,2024-01-23 05:00:00,2024-01-23 06:00:00,EURUSD,-102.77
264,2024-01-23 07:00:00,2024-01-23 08:00:00,EURUSD,117.42
265,2024-01-23 09:00:00,2024-01-23 10:00:00,EURUSD,-89.31
266,2024-01-23 11:00:00,2024-01-23 12:00:00,EURUSD,119.11
267,2024-01-23 13:00:00,2024-01-23 14:00:00,EURUSD,118.93
268,2024-01-23 15:00:00,2024-01-23 16:00:00,EURUSD,131.97
269,2024-01-23 17:00:00,2024-01-23 18:00:00,EURUSD,104.64
270,2024-01-23 19:00:00,2024-01-23 20:00:00,EURUSD,-89.23
271,2024-01-23 21:00:00,2024-01-23 22:00:00,EURUSD,-102.99
272,2024-01-23 23:00:00,2024-01-24 00:00:00,EURUSD,-96.81
273,2024-01-24 01:00:00,2024-01-24 02:00:00,EURUSD,118.35
274,2024-01-24 03:00:00,2024-01-24 04:00:00,EURUSD,105.30
275,2024-01-24 05:00:00,2024-01-24 06:00:00,EURUSD,-91.34
276,2024-01-24 07:00:00,2024-01-24 08:00:00,EURUSD,131.02
277,2024-01-24 09:00:00,2024-01-24 10:00:00,EURUSD,135.63
278,2024-01-24 11:00:00,2024-01-24 12:00:00,EURUSD,-106.40
279,2024-01-24 13:00:00,2024-01-24 14:00:00,EURUSD,118.98
280,2024-01-24 15:00:00,2024-01-24 16:00:00,EURUSD,-98.32
281,2024-01-24 17:00:00,2024-01-24 18:00:00,EURUSD,-106.83
282,2024-01-24 19:00:00,2024-01-24 20:00:00,EURUSD,122.35
283,2024-01-24 21:00:00,2024-01-24 22:00:00,EURUSD,121.42
284,2024-01-24 23:00:00,2024-01-25 00:00:00,EURUSD,118.89
285,2024-01-25 01:00:00,2024-01-25 02:00:00,EURUSD,-95.99
286,2024-01-25 03:00:00,2024-01-25 04:00:00,EURUSD,137.81
287,2024-01-25 05:00:00,2024-01-25 06:00:00,EURUSD,-109.39
288,2024-01-25 07:00:00,2024-01-25 08:00:00,EURUSD,-107.74
289,2024-01-25 09:00:00,2024-01-25 10:00:00,EURUSD,129.77
290,2024-01-25 11:00:00,2024-01-25 12:00:00,EURUSD,137.41
291,2024-01-25 13:00:00,2024-01-25 14:00:00,EURUSD,-86.14
292,2024-01-25 15:00:00,2024-01-25 16:00:00,EURUSD,109.26
293,2024-01-25 17:00:00,2024-01-25 18:00:00,EURUSD,108.92
294,2024-01-25 19:00:00,2024-01-25 20:00:00,EURUSD,121.32
295,2024-01-25 21:00:00,2024-01-25 22:00:00,EURUSD,126.93
296,2024-01-25 23:00:00,2024-01-26 00:00:00,EURUSD,130.82
297,2024-01-26 01:00:00,2024-01-26 02:00:00,EURUSD,-85.30
298,2024-01-26 03:00:00,2024-01-26 04:00:00,EURUSD,127.31
299,2024-01-26 05:00:00,2024-01-26 06:00:00,EURUSD,-104.43
300,2024-01-26 07:00:00,2024-01-26 08:00:00,EURUSD,135.22
301,2024-01-26 09:00:00,2024-01-26 10:00:00,EURUSD,120.19
302,2024-01-26 11:00:00,2024-01-26 12:00:00,EURUSD,133.06
303,2024-01-26 13:00:00,2024-01-26 14:00:00,EURUSD,125.01
304,2024-01-26 15:00:00,2024-01-26 16:00:00,EURUSD,120.87
305,2024-01-26 17:00:00,2024-01-26 18:00:00,EURUSD,127.43
306,2024-01-26 19:00:00,2024-01-26 20:00:00,EURUSD,-92.38
307,2024-01-26 21:00:00,2024-01-26 22:00:00,EURUSD,132.17
308,2024-01-26 23:00:00,2024-01-27 00:00:00,EURUSD,115.64
309,2024-01-27 01:00:00,2024-01-27 02:00:00,EURUSD,105.01
310,2024-01-27 03:00:00,2024-01-27 04:00:00,EURUSD,-100.40
311,2024-01-27 05:00:00,2024-01-27 06:00:00,EURUSD,106.74
312,2024-01-27 07:00:00,2024-01-27 08:00:00,EURUSD,-88.41
313,2024-01-27 09:00:00,2024-01-27 10:00:00,EURUSD,-100.59
314,2024-01-27 11:00:00,2024-01-27 12:00:00,EURUSD,-89.33
315,2024-01-27 13:00:00,2024-01-27 14:00:00,EURUSD,-86.92
316,2024-01-27 15:00:00,2024-01-27 16:00:00,EURUSD,122.72
317,2024-01-27 17:00:00,2024-01-27 18:00:00,EURUSD,123.19
318,2024-01-27 19:00:00,2024-01-27 20:00:00,EURUSD,-114.04
319,2024-01-27 21:00:00,2024-01-27 22:00:00,EURUSD,106.01
320,2024-01-27 23:00:00,2024-01-28 00:00:00,EURUSD,-87.39
321,2024-01-28 01:00:00,2024-01-28 02:00:00,EURUSD,120.07
322,2024-01-28 03:00:00,2024-01-28 04:00:00,EURUSD,136.28
323,2024-01-28 05:00:00,2024-01-28 06:00:00,EURUSD,-98.08
324,2024-01-28 07:00:00,2024-01-28 08:00:00,EURUSD,-98.72
325,2024-01-28 09:00:00,2024-01-28 10:00:00,EURUSD,119.91
326,2024-01-28 11:00:00,2024-01-28 12:00:00,EURUSD,-86.23
327,2024-01-28 13:00:00,2024-01-28 14:00:00,EURUSD,136.86
328,2024-01-28 15:00:00,2024-01-28 16:00:00,EURUSD,-96.87
329,2024-01-28 17:00:00,2024-01-28 18:00:00,EURUSD,102.22
330,2024-01-28 19:00:00,2024-01-28 20:00:00,EURUSD,135.75
331,2024-01-28 21:00:00,2024-01-28 22:00:00,EURUSD,-97.13
332,2024-01-28 23:00:00,2024-01-29 00:00:00,EURUSD,-110.81
333,2024-01-29 01:00:00,2024-01-29 02:00:00,EURUSD,136.20
334,2024-01-29 03:00:00,2024-01-29 04:00:00,EURUSD,-114.84
335,2024-01-29 05:00:00,2024-01-29 06:00:00,EURUSD,115.51
336,2024-01-29 07:00:00,2024-01-29 08:00:00,EURUSD,134.42
337,2024-01-29 09:00:00,2024-01-29 10:00:00,EURUSD,115.89
338,2024-01-29 11:00:00,2024-01-29 12:00:00,EURUSD,135.73
339,2024-01-29 13:00:00,2024-01-29 14:00:00,EURUSD,-101.86
340,2024-01-29 15:00:00,2024-01-29 16:00:00,EURUSD,-114.13
341,2024-01-29 17:00:00,2024-01-29 18:00:00,EURUSD,105.82
342,2024-01-29 19:00:00,2024-01-29 20:00:00,EURUSD,-92.75
343,2024-01-29 21:00:00,2024-01-29 22:00:00,EURUSD,118.16
344,2024-01-29 23:00:00,2024-01-30 00:00:00,EURUSD,-89.68
345,2024-01-30 01:00:00,2024-01-30 02:00:00,EURUSD,-101.88
346,2024-01-30 03:00:00,2024-01-30 04:00:00,EURUSD,112.01
347,2024-01-30 05:00:00,2024-01-30 06:00:00,EURUSD,118.85
348,2024-01-30 07:00:00,2024-01-30 08:00:00,EURUSD,104.36
349,2024-01-30 09:00:00,2024-01-30 10:00:00,EURUSD,-107.41
350,2024-01-30 11:00:00,2024-01-30 12:00:00,EURUSD,107.16
351,2024-01-30 13:00:00,2024-01-30 14:00:00,EURUSD,129.46
352,2024-01-30 15:00:00,2024-01-30 16:00:00,EURUSD,124.63
353,2024-01-30 17:00:00,2024-01-30 18:00:00,EURUSD,-85.15
354,2024-01-30 19:00:00,2024-01-30 20:00:00,EURUSD,115.41
355,2024-01-30 21:00:00,2024-01-30 22:00:00,EURUSD,134.46
356,2024-01-30 23:00:00,2024-01-31 00:00:00,EURUSD,-86.35
357,2024-01-31 01:00:00,2024-01-31 02:00:00,EURUSD,-93.61
358,2024-01-31 03:00:00,2024-01-31 04:00:00,EURUSD,134.82
359,2024-01-31 05:00:00,2024-01-31 06:00:00,EURUSD,-93.40
360,2024-01-31 07:00:00,2024-01-31 08:00:00,EURUSD,126.14
361,2024-01-31 09:00:00,2024-01-31 10:00:00,EURUSD,-102.59
362,2024-01-31 11:00:00,2024-01-31 12:00:00,EURUSD,121.74
363,2024-01-31 13:00:00,2024-01-31 14:00:00,EURUSD,116.05
